codigo_ine,municipio,provincia,comunidad_autonoma,municipio_nombre_humano,linea_costa_provincia,linea_montana_provincia,poblacion,superficie,densidad_poblacion
42121,Montenegro de Cameros,Soria,Castilla y León,Montenegro de Cameros,3,1,51,55.32,0.92
50173,Monterde,Zaragoza,Aragón,Monterde,2,1,135,55.94,2.41
44157,Monterde de Albarracín,Teruel,Aragón,Monterde de Albarracín,2,1,57,45.21,1.26
32050,Monterrei,Ourense,Galicia,Monterrei,2,2,2501,119.14,20.99
27032,Monterroso,Lugo,Galicia,Monterroso,1,2,3562,114.59,31.08
40131,Monterrubio,Segovia,Castilla y León,Monterrubio,3,1,60,25.54,2.35
37202,Monterrubio de Armuña,Salamanca,Castilla y León,Monterrubio de Armuña,0,2,1319,10.97,120.27
09226,Monterrubio de la Demanda,Burgos,Castilla y León,Monterrubio de la Demanda,2,2,58,15.11,3.84
06087,Monterrubio de la Serena,Badajoz,Extremadura,Monterrubio de la Serena,3,0,2312,315.0,7.34
37203,Monterrubio de la Sierra,Salamanca,Castilla y León,Monterrubio de la Sierra,0,2,154,35.31,4.36
46174,Montesa,Valencia,Comunidad Valenciana,Montesa,1,0,1149,48.11,23.88
45105,Montesclaros,Toledo,Castilla-La Mancha,Montesclaros,0,2,389,20.62,18.87
03903,Montesinos (Los),Alicante,Comunidad Valenciana,Los Montesinos,1,3,5123,14.99,341.76
08131,Montesquiu,Barcelona,Cataluña,Montesquiu,1,2,1048,4.85,216.08
25140,Montferrer i Castellbò,Lleida,Cataluña,Montferrer i Castellbò,2,1,1081,176.92,6.11
43089,Montferri,Tarragona,Cataluña,Montferri,1,2,397,19.34,20.53
25138,Montgai,Lleida,Cataluña,Montgai,2,1,655,29.13,22.49
08126,Montgat,Barcelona,Cataluña,Montgat,1,2,12260,2.86,4286.71
13057,Montiel,Ciudad Real,Castilla-La Mancha,Montiel,3,2,1256,271.22,4.63
06088,Montijo,Badajoz,Extremadura,Montijo,3,0,15483,119.68,129.37
14042,Montilla,Córdoba,Andalucía,Montilla,2,2,22633,169.03,133.9
18137,Montillana,Granada,Andalucía,Montillana,1,1,1127,75.17,14.99
46175,Montitxelvo/Montichelvo,Valencia,Comunidad Valenciana,Montitxelvo/Montichelvo,1,0,588,8.16,72.02
23062,Montizón,Jaén,Andalucía,Montizón,2,2,1635,211.99,7.71
08132,Montmajor,Barcelona,Cataluña,Montmajor,1,2,472,76.44,6.17
08133,Montmaneu,Barcelona,Cataluña,Montmaneu,1,2,158,13.6,11.62
43090,Montmell (El),Tarragona,Cataluña,El Montmell,1,2,1730,72.55,23.85
08135,Montmeló,Barcelona,Cataluña,Montmeló,1,2,8798,3.88,2267.53
25142,Montoliu de Lleida,Lleida,Cataluña,Montoliu de Lleida,2,1,493,7.44,66.26
25141,Montoliu de Segarra,Lleida,Cataluña,Montoliu de Segarra,2,1,191,29.46,6.48
50174,Montón,Zaragoza,Aragón,Montón,2,1,89,17.59,5.06
09227,Montorio,Burgos,Castilla y León,Montorio,2,2,152,23.53,6.46
25143,Montornès de Segarra,Lleida,Cataluña,Montornès de Segarra,2,1,91,12.14,7.5
08136,Montornès del Vallès,Barcelona,Cataluña,Montornès del Vallès,1,2,16804,10.24,1641.02
14043,Montoro,Córdoba,Andalucía,Montoro,2,2,9231,585.42,15.77
46176,Montroi/Montroy,Valencia,Comunidad Valenciana,Montroi/Montroy,1,0,3069,31.39,97.77
08137,Montseny,Barcelona,Cataluña,Montseny,1,2,362,26.77,13.52
46172,Montserrat,Valencia,Comunidad Valenciana,Montserrat,1,0,8655,45.58,189.91
07038,Montuïri,Illes Balears,Islas Baleares,Montuïri,1,2,3087,41.13,75.06
14044,Monturque,Córdoba,Andalucía,Monturque,2,2,1948,32.54,59.86
22158,Monzón,Huesca,Aragón,Monzón,2,1,17362,155.02,112.0
34108,Monzón de Campos,Palencia,Castilla y León,Monzón de Campos,2,2,596,45.91,12.98
45106,Mora,Toledo,Castilla-La Mancha,Mora,0,2,9781,168.57,58.02
43093,Móra d'Ebre,Tarragona,Cataluña,Móra d'Ebre,1,2,5585,45.29,123.32
44158,Mora de Rubielos,Teruel,Aragón,Mora de Rubielos,2,1,1539,166.23,9.26
43094,Móra la Nova,Tarragona,Cataluña,Móra la Nova,1,2,3120,15.8,197.47
09228,Moradillo de Roa,Burgos,Castilla y León,Moradillo de Roa,2,2,163,13.81,11.81
13058,Moral de Calatrava,Ciudad Real,Castilla-La Mancha,Moral de Calatrava,3,2,5211,188.52,27.64
40132,Moral de Hornuez,Segovia,Castilla y León,Moral de Hornuez,3,1,47,32.5,1.45
47094,Moral de la Reina,Valladolid,Castilla y León,Moral de la Reina,3,0,150,42.49,3.53
49124,Moral de Sayago,Zamora,Castilla y León,Moral de Sayago,3,2,259,67.04,3.86
18138,Moraleda de Zafayona,Granada,Andalucía,Moraleda de Zafayona,1,1,3106,48.16,64.49
10128,Moraleja,Cáceres,Extremadura,Moraleja,0,3,6685,125.42,53.3
28089,Moraleja de Enmedio,Madrid,Comunidad de Madrid,Moraleja de Enmedio,3,2,5294,31.29,169.17
47095,Moraleja de las Panaderas,Valladolid,Castilla y León,Moraleja de las Panaderas,3,0,47,15.3,3.07
05134,Moraleja de Matacabras,Ávila,Castilla y León,Moraleja de Matacabras,0,1,52,14.93,3.48
49126,Moraleja de Sayago,Zamora,Castilla y León,Moraleja de Sayago,3,2,283,33.7,8.4
49125,Moraleja del Vino,Zamora,Castilla y León,Moraleja del Vino,3,2,1740,19.49,89.29
47096,Morales de Campos,Valladolid,Castilla y León,Morales de Campos,3,0,141,15.88,8.88
49128,Morales de Rey,Zamora,Castilla y León,Morales de Rey,3,2,570,20.14,28.31
49129,Morales de Toro,Zamora,Castilla y León,Morales de Toro,3,2,940,53.45,17.59
49130,Morales de Valverde,Zamora,Castilla y León,Morales de Valverde,3,2,155,18.01,8.61
49127,Morales del Vino,Zamora,Castilla y León,Morales del Vino,3,2,3030,23.68,127.95
49131,Moralina,Zamora,Castilla y León,Moralina,3,2,232,20.9,11.1
28090,Moralzarzal,Madrid,Comunidad de Madrid,Moralzarzal,3,2,13573,42.56,318.94
36032,Moraña,Pontevedra,Galicia,Moraña,1,3,4121,41.24,99.93
37204,Morasverdes,Salamanca,Castilla y León,Morasverdes,0,2,245,51.88,4.72
50175,Morata de Jalón,Zaragoza,Aragón,Morata de Jalón,2,1,1077,45.85,23.49
50176,Morata de Jiloca,Zaragoza,Aragón,Morata de Jiloca,2,1,260,23.09,11.26
28091,Morata de Tajuña,Madrid,Comunidad de Madrid,Morata de Tajuña,3,2,7924,45.2,175.32
30028,Moratalla,Murcia,Región de Murcia,Moratalla,1,2,7797,952.61,8.18
19194,Moratilla de los Meleros,Guadalajara,Castilla-La Mancha,Moratilla de los Meleros,0,1,102,29.15,3.5
34109,Moratinos,Palencia,Castilla y León,Moratinos,2,2,63,29.27,2.15
10129,Morcillo,Cáceres,Extremadura,Morcillo,0,3,371,16.23,22.86
33038,Morcín,Asturias,Principado de Asturias,Morcín,1,1,2543,50.05,50.8
01039,Moreda de Álava/Moreda Araba,Álava,País Vasco,Moreda de Álava/Moreda Araba,2,2,209,8.67,24.1
18909,Morelábor,Granada,Andalucía,Morelábor,1,1,589,38.55,15.28
43095,Morell (El),Tarragona,Cataluña,El Morell,1,2,3732,5.92,630.41
12080,Morella,Castellón,Comunidad Valenciana,Morella,1,2,2406,413.54,5.82
19195,Morenilla,Guadalajara,Castilla-La Mancha,Morenilla,0,1,50,28.37,1.76
31174,Morentin,Navarra,Comunidad Foral de Navarra,Morentin,2,2,116,8.94,12.97
06089,Morera (La),Badajoz,Extremadura,La Morera,3,0,714,43.39,16.45
43096,Morera de Montsant (La),Tarragona,Cataluña,La Morera de Montsant,1,2,163,53.24,3.06
49132,Moreruela de los Infanzones,Zamora,Castilla y León,Moreruela de los Infanzones,3,2,334,31.26,10.68
49133,Moreruela de Tábara,Zamora,Castilla y León,Moreruela de Tábara,3,2,310,68.15,4.55
50177,Morés,Zaragoza,Aragón,Morés,2,1,338,21.46,15.75
48066,Morga,Bizkaia,País Vasco,Morga,1,2,408,14.47,28.2
14045,Moriles,Córdoba,Andalucía,Moriles,2,2,3721,19.59,189.94
37205,Morille,Salamanca,Castilla y León,Morille,0,2,227,22.94,9.9
37206,Moríñigo,Salamanca,Castilla y León,Moríñigo,0,2,96,8.36,11.49
37207,Moriscos,Salamanca,Castilla y León,Moriscos,0,2,487,12.08,40.3
42123,Morón de Almazán,Soria,Castilla y León,Morón de Almazán,3,1,191,62.06,3.08
41065,Morón de la Frontera,Sevilla,Andalucía,Morón de la Frontera,2,0,27582,431.93,63.86
37208,Moronta,Salamanca,Castilla y León,Moronta,0,2,75,27.7,2.71
50178,Moros,Zaragoza,Aragón,Moros,2,1,304,53.5,5.68
36033,Mos,Pontevedra,Galicia,Mos,1,3,15190,53.29,285.04
44159,Moscardón,Teruel,Aragón,Moscardón,2,1,53,26.93,1.97
44160,Mosqueruela,Teruel,Aragón,Mosqueruela,2,1,531,265.28,2.0
28092,Móstoles,Madrid,Comunidad de Madrid,Móstoles,3,2,209639,45.36,4621.66
16132,Mota de Altarejos,Cuenca,Castilla-La Mancha,Mota de Altarejos,2,2,32,16.95,1.89
16133,Mota del Cuervo,Cuenca,Castilla-La Mancha,Mota del Cuervo,2,2,6035,176.17,34.26
47097,Mota del Marqués,Valladolid,Castilla y León,Mota del Marqués,3,0,349,31.34,11.14
16134,Motilla del Palancar,Cuenca,Castilla-La Mancha,Motilla del Palancar,2,2,5964,73.89,80.71
02052,Motilleja,Albacete,Castilla-La Mancha,Motilleja,2,2,605,23.82,25.4
18140,Motril,Granada,Andalucía,Motril,1,1,58545,103.31,566.69
16135,Moya,Las Palmas,Islas Canarias,Moya,1,2,7833,32.2,243.26
35013,Moya,Cuenca,Castilla-La Mancha,Moya,2,2,129,91.73,1.41
50179,Moyuela,Zaragoza,Aragón,Moyuela,2,1,262,42.76,6.13
37209,Mozárbez,Salamanca,Castilla y León,Mozárbez,0,2,507,44.85,11.3
40134,Mozoncillo,Segovia,Castilla y León,Mozoncillo,3,1,851,42.74,19.91
50180,Mozota,Zaragoza,Aragón,Mozota,2,1,124,8.68,14.28
47098,Mucientes,Valladolid,Castilla y León,Mucientes,3,0,642,63.82,10.06
34110,Mudá,Palencia,Castilla y León,Mudá,2,2,81,6.81,11.9
47099,Mudarra (La),Valladolid,Castilla y León,La Mudarra,3,0,156,19.07,8.18
19196,Muduex,Guadalajara,Castilla-La Mancha,Muduex,0,1,101,22.23,4.54
50181,Muel,Zaragoza,Aragón,Muel,2,1,1436,79.17,18.14
50182,Muela (La),Zaragoza,Aragón,La Muela,2,1,6125,143.49,42.69
49134,Muelas de los Caballeros,Zamora,Castilla y León,Muelas de los Caballeros,3,2,171,71.58,2.39
49135,Muelas del Pan,Zamora,Castilla y León,Muelas del Pan,3,2,607,72.61,8.36
31175,Mues,Navarra,Comunidad Foral de Navarra,Mues,2,2,85,14.47,5.87
49136,Muga de Sayago,Zamora,Castilla y León,Muga de Sayago,3,2,350,36.42,9.61
15051,Mugardos,A Coruña,Galicia,Mugardos,1,3,5226,12.77,409.21
32051,Muíños,Ourense,Galicia,Muíños,2,2,1447,109.56,13.21
30029,Mula,Murcia,Región de Murcia,Mula,1,2,17074,633.84,26.94
48068,Mundaka,Bizkaia,País Vasco,Mundaka,1,2,1862,4.08,456.37
50183,Munébrega,Zaragoza,Aragón,Munébrega,2,1,360,40.99,8.78
02053,Munera,Albacete,Castilla-La Mancha,Munera,2,2,3433,229.69,14.95
48069,Mungia,Bizkaia,País Vasco,Mungia,1,2,17701,44.46,398.13
44161,Muniesa,Teruel,Aragón,Muniesa,2,1,571,129.8,4.4
26098,Munilla,La Rioja,La Rioja,Munilla,2,2,108,54.19,1.99
48007,Munitibar-Arbatzegi Gerrikaitz,Bizkaia,País Vasco,Munitibar-Arbatzegi Gerrikaitz,1,2,484,24.31,19.91
08129,Muntanyola,Barcelona,Cataluña,Muntanyola,1,2,655,40.5,16.17
05135,Muñana,Ávila,Castilla y León,Muñana,0,1,342,33.61,10.17
05136,Muñico,Ávila,Castilla y León,Muñico,0,1,80,13.28,6.03
05138,Muñogalindo,Ávila,Castilla y León,Muñogalindo,0,1,325,18.77,17.31
05139,Muñogrande,Ávila,Castilla y León,Muñogrande,0,1,71,16.16,4.39
05140,Muñomer del Peco,Ávila,Castilla y León,Muñomer del Peco,0,1,108,10.09,10.71
40135,Muñopedro,Segovia,Castilla y León,Muñopedro,3,1,315,87.21,3.61
05141,Muñopepe,Ávila,Castilla y León,Muñopepe,0,1,99,6.02,16.45
05142,Muñosancho,Ávila,Castilla y León,Muñosancho,0,1,91,19.72,4.61
05143,Muñotello,Ávila,Castilla y León,Muñotello,0,1,66,19.94,3.31
40136,Muñoveros,Segovia,Castilla y León,Muñoveros,3,1,141,19.37,7.28
08139,Mura,Barcelona,Cataluña,Mura,1,2,231,47.91,4.82
27033,Muras,Lugo,Galicia,Muras,1,2,611,163.81,3.73
31176,Murchante,Navarra,Comunidad Foral de Navarra,Murchante,2,2,4135,13.22,312.85
30030,Murcia,Murcia,Región de Murcia,Murcia,1,2,460349,885.11,520.1
50184,Murero,Zaragoza,Aragón,Murero,2,1,97,18.25,5.32
24101,Murias de Paredes,León,Castilla y León,Murias de Paredes,2,1,367,202.18,1.82
47100,Muriel,Valladolid,Castilla y León,Muriel,3,0,117,22.52,5.2
42124,Muriel de la Fuente,Soria,Castilla y León,Muriel de la Fuente,3,1,54,3.66,14.77
42125,Muriel Viejo,Soria,Castilla y León,Muriel Viejo,3,1,82,11.36,7.22
31177,Murieta,Navarra,Comunidad Foral de Navarra,Murieta,2,2,359,4.47,80.28
50185,Murillo de Gállego,Zaragoza,Aragón,Murillo de Gállego,2,1,187,54.71,3.42
26099,Murillo de Río Leza,La Rioja,La Rioja,Murillo de Río Leza,2,2,1617,46.06,35.1
31178,Murillo el Cuende,Navarra,Comunidad Foral de Navarra,Murillo el Cuende,2,2,673,58.72,11.46
31179,Murillo el Fruto,Navarra,Comunidad Foral de Navarra,Murillo el Fruto,2,2,665,33.79,19.68
03091,Murla,Alicante,Comunidad Valenciana,Murla,1,3,549,5.81,94.44
07039,Muro,Illes Balears,Islas Baleares,Muro,1,2,7515,58.61,128.23
26100,Muro de Aguas,La Rioja,La Rioja,Muro de Aguas,2,2,67,30.9,2.17
03092,Muro de Alcoy,Alicante,Comunidad Valenciana,Muro de Alcoy,1,3,9326,30.24,308.36
26101,Muro en Cameros,La Rioja,La Rioja,Muro en Cameros,2,2,35,15.99,2.19
15053,Muros,A Coruña,Galicia,Muros,1,3,8399,72.91,115.2
33039,Muros de Nalón,Asturias,Principado de Asturias,Muros de Nalón,1,1,1921,8.09,237.33
18141,Murtas,Granada,Andalucía,Murtas,1,1,460,71.7,6.42
48908,Murueta,Bizkaia,País Vasco,Murueta,1,2,323,5.63,57.37
31180,Muruzábal,Navarra,Comunidad Foral de Navarra,Muruzábal,2,2,254,5.94,42.75
46177,Museros,Valencia,Comunidad Valenciana,Museros,1,0,6618,12.45,531.4
48071,Muskiz,Bizkaia,País Vasco,Muskiz,1,2,7438,21.01,354.02
20057,Mutiloa,Gipuzkoa,País Vasco,Mutiloa,1,2,256,8.62,29.72
20056,Mutriku,Gipuzkoa,País Vasco,Mutriku,1,2,5284,27.69,190.81
03090,Mutxamel,Alicante,Comunidad Valenciana,Mutxamel,1,3,25679,47.65,538.87
15052,Muxía,A Coruña,Galicia,Muxía,1,3,4564,121.19,37.66
48067,Muxika,Bizkaia,País Vasco,Muxika,1,2,1475,49.87,29.58
48909,Nabarniz,Bizkaia,País Vasco,Nabarniz,1,2,267,11.76,22.7
04065,Nacimiento,Almería,Andalucía,Nacimiento,1,2,485,80.76,6.01
42127,Nafría de Ucero,Soria,Castilla y León,Nafría de Ucero,3,1,33,36.56,0.9
26102,Nájera,La Rioja,La Rioja,Nájera,2,2,8060,37.44,215.29
26103,Nalda,La Rioja,La Rioja,Nalda,2,2,1127,24.6,45.81
25145,Nalec,Lleida,Cataluña,Nalec,2,1,88,9.67,9.1
45107,Nambroca,Toledo,Castilla-La Mancha,Nambroca,0,2,4954,82.08,60.36
46178,Nàquera/Náquera,Valencia,Comunidad Valenciana,Nàquera/Náquera,1,0,7301,38.71,188.63
16137,Narboneta,Cuenca,Castilla-La Mancha,Narboneta,2,2,42,34.95,1.2
15054,Narón,A Coruña,Galicia,Narón,1,3,38913,66.91,581.56
05144,Narrillos del Álamo,Ávila,Castilla y León,Narrillos del Álamo,0,1,71,29.35,2.42
05145,Narrillos del Rebollar,Ávila,Castilla y León,Narrillos del Rebollar,0,1,38,17.41,2.18
42128,Narros,Soria,Castilla y León,Narros,3,1,48,13.22,3.63
37211,Narros de Matalayegua,Salamanca,Castilla y León,Narros de Matalayegua,0,2,210,74.07,2.84
05149,Narros de Saldueña,Ávila,Castilla y León,Narros de Saldueña,0,1,106,9.44,11.23
05147,Narros del Castillo,Ávila,Castilla y León,Narros del Castillo,0,1,159,33.61,4.73
05148,Narros del Puerto,Ávila,Castilla y León,Narros del Puerto,0,1,29,10.37,2.8
25025,Naut Aran,Lleida,Cataluña,Naut Aran,2,1,1941,255.25,7.6
33040,Nava,Asturias,Principado de Asturias,Nava,1,1,5264,95.81,54.94
21051,Nava (La),Huelva,Andalucía,La Nava,1,0,255,61.03,4.18
05152,Nava de Arévalo,Ávila,Castilla y León,Nava de Arévalo,0,1,714,58.26,12.25
37213,Nava de Béjar,Salamanca,Castilla y León,Nava de Béjar,0,2,86,11.73,7.33
37214,Nava de Francia,Salamanca,Castilla y León,Nava de Francia,0,2,118,16.51,7.15
40138,Nava de la Asunción,Segovia,Castilla y León,Nava de la Asunción,3,1,2748,83.15,33.05
45108,Nava de Ricomalillo (La),Toledo,Castilla-La Mancha,La Nava de Ricomalillo,0,2,521,39.53,13.18
09229,Nava de Roa,Burgos,Castilla y León,Nava de Roa,2,2,206,22.35,9.22
06090,Nava de Santiago (La),Badajoz,Extremadura,La Nava de Santiago,3,0,933,45.03,20.72
37215,Nava de Sotrobal,Salamanca,Castilla y León,Nava de Sotrobal,0,2,163,44.64,3.65
05153,Nava del Barco,Ávila,Castilla y León,Nava del Barco,0,1,79,29.37,2.69
47101,Nava del Rey,Valladolid,Castilla y León,Nava del Rey,3,0,1968,126.1,15.61
37212,Navacarros,Salamanca,Castilla y León,Navacarros,0,2,121,8.55,14.16
05151,Navacepedilla de Corneja,Ávila,Castilla y León,Navacepedilla de Corneja,0,1,91,29.5,3.08
28093,Navacerrada,Madrid,Comunidad de Madrid,Navacerrada,3,2,3220,27.29,118.01
10130,Navaconcejo,Cáceres,Extremadura,Navaconcejo,0,3,2035,51.4,39.59
05154,Navadijos,Ávila,Castilla y León,Navadijos,0,1,32,19.85,1.61
05155,Navaescurial,Ávila,Castilla y León,Navaescurial,0,1,46,35.31,1.3
40139,Navafría,Segovia,Castilla y León,Navafría,3,1,299,30.47,9.81
45109,Navahermosa,Toledo,Castilla-La Mancha,Navahermosa,0,2,3600,129.79,27.74
05156,Navahondilla,Ávila,Castilla y León,Navahondilla,0,1,358,22.07,16.22
12081,Navajas,Castellón,Comunidad Valenciana,Navajas,1,2,750,7.9,94.94
26104,Navajún,La Rioja,La Rioja,Navajún,2,2,10,16.38,0.61
22160,Naval,Huesca,Aragón,Naval,2,1,261,47.32,5.52
05157,Navalacruz,Ávila,Castilla y León,Navalacruz,0,1,221,50.03,4.42
28094,Navalafuente,Madrid,Comunidad de Madrid,Navalafuente,3,2,1573,11.75,133.82
28095,Navalagamella,Madrid,Comunidad de Madrid,Navalagamella,3,2,2720,76.05,35.77
45110,Navalcán,Toledo,Castilla-La Mancha,Navalcán,0,2,1925,60.12,32.02
28096,Navalcarnero,Madrid,Comunidad de Madrid,Navalcarnero,3,2,30695,100.22,306.28
42129,Navaleno,Soria,Castilla y León,Navaleno,3,1,755,25.03,30.17
37216,Navales,Salamanca,Castilla y León,Navales,0,2,317,17.17,18.46
40140,Navalilla,Segovia,Castilla y León,Navalilla,3,1,94,20.84,4.51
40141,Navalmanzano,Segovia,Castilla y León,Navalmanzano,3,1,1048,32.79,31.96
05158,Navalmoral,Ávila,Castilla y León,Navalmoral,0,1,340,43.35,7.84
37217,Navalmoral de Béjar,Salamanca,Castilla y León,Navalmoral de Béjar,0,2,58,11.08,5.24
10131,Navalmoral de la Mata,Cáceres,Extremadura,Navalmoral de la Mata,0,3,17010,155.96,109.07
45111,Navalmoralejo,Toledo,Castilla-La Mancha,Navalmoralejo,0,2,56,22.75,2.46
45112,Navalmorales (Los),Toledo,Castilla-La Mancha,Los Navalmorales,0,2,2202,104.95,20.98
05159,Navalonguilla,Ávila,Castilla y León,Navalonguilla,0,1,209,90.75,2.3
05160,Navalosa,Ávila,Castilla y León,Navalosa,0,1,322,30.0,10.73
05161,Navalperal de Pinares,Ávila,Castilla y León,Navalperal de Pinares,0,1,765,49.83,15.35
05162,Navalperal de Tormes,Ávila,Castilla y León,Navalperal de Tormes,0,1,87,60.96,1.43
13059,Navalpino,Ciudad Real,Castilla-La Mancha,Navalpino,3,2,208,196.33,1.06
45113,Navalucillos (Los),Toledo,Castilla-La Mancha,Los Navalucillos,0,2,2011,356.0,5.65
05163,Navaluenga,Ávila,Castilla y León,Navaluenga,0,1,2135,73.53,29.04
10132,Navalvillar de Ibor,Cáceres,Extremadura,Navalvillar de Ibor,0,3,393,55.53,7.08
06091,Navalvillar de Pela,Badajoz,Extremadura,Navalvillar de Pela,3,0,4392,251.17,17.49
37218,Navamorales,Salamanca,Castilla y León,Navamorales,0,2,47,17.53,2.68
45114,Navamorcuende,Toledo,Castilla-La Mancha,Navamorcuende,0,2,611,110.81,5.51
05164,Navaquesera,Ávila,Castilla y León,Navaquesera,0,1,22,9.2,2.39
08140,Navarcles,Barcelona,Cataluña,Navarcles,1,2,6068,5.52,1099.28
50186,Navardún,Zaragoza,Aragón,Navardún,2,1,34,24.5,1.39
40142,Navares de Ayuso,Segovia,Castilla y León,Navares de Ayuso,3,1,52,14.84,3.5
40143,Navares de Enmedio,Segovia,Castilla y León,Navares de Enmedio,3,1,92,24.61,3.74
40144,Navares de las Cuevas,Segovia,Castilla y León,Navares de las Cuevas,3,1,22,18.88,1.17
01041,Navaridas,Álava,País Vasco,Navaridas,2,2,197,8.92,22.09
05165,Navarredonda de Gredos,Ávila,Castilla y León,Navarredonda de Gredos,0,1,424,78.81,5.38
37219,Navarredonda de la Rinconada,Salamanca,Castilla y León,Navarredonda de la Rinconada,0,2,165,13.12,12.58
28097,Navarredonda y San Mamés,Madrid,Comunidad de Madrid,Navarredonda y San Mamés,3,2,141,27.44,5.14
05166,Navarredondilla,Ávila,Castilla y León,Navarredondilla,0,1,175,20.27,8.63
46179,Navarrés,Valencia,Comunidad Valenciana,Navarrés,1,0,3004,47.04,63.86
26105,Navarrete,La Rioja,La Rioja,Navarrete,2,2,2996,28.53,105.01
05167,Navarrevisca,Ávila,Castilla y León,Navarrevisca,0,1,272,39.99,6.8
08141,Navàs,Barcelona,Cataluña,Navàs,1,2,5973,80.72,74.0
09230,Navas de Bureba,Burgos,Castilla y León,Navas de Bureba,2,2,31,8.8,3.52
13060,Navas de Estena,Ciudad Real,Castilla-La Mancha,Navas de Estena,3,2,287,146.54,1.96
19197,Navas de Jadraque (Las),Guadalajara,Castilla-La Mancha,Las Navas de Jadraque,0,1,31,9.03,3.43
02054,Navas de Jorquera,Albacete,Castilla-La Mancha,Navas de Jorquera,2,2,536,42.26,12.68
41066,Navas de la Concepción (Las),Sevilla,Andalucía,Las Navas de la Concepción,2,0,1538,63.35,24.28
40145,Navas de Oro,Segovia,Castilla y León,Navas de Oro,3,1,1304,62.27,20.94
40904,Navas de Riofrío,Segovia,Castilla y León,Navas de Riofrío,3,1,367,14.86,24.7
40146,Navas de San Antonio,Segovia,Castilla y León,Navas de San Antonio,3,1,366,68.95,5.31
23063,Navas de San Juan,Jaén,Andalucía,Navas de San Juan,2,2,4473,175.91,25.43
10133,Navas del Madroño,Cáceres,Extremadura,Navas del Madroño,0,3,1261,112.29,11.23
05168,Navas del Marqués (Las),Ávila,Castilla y León,Las Navas del Marqués,0,1,5231,97.93,53.41
28099,Navas del Rey,Madrid,Comunidad de Madrid,Navas del Rey,3,2,3062,50.78,60.3
31181,Navascués/Nabaskoze,Navarra,Comunidad Foral de Navarra,Navascués/Nabaskoze,2,2,124,95.92,1.29
37221,Navasfrías,Salamanca,Castilla y León,Navasfrías,0,2,408,59.96,6.8
17111,Navata,Girona,Cataluña,Navata,1,1,1434,18.52,77.42
05169,Navatalgordo,Ávila,Castilla y León,Navatalgordo,0,1,243,20.09,12.1
05170,Navatejares,Ávila,Castilla y León,Navatejares,0,1,55,11.08,4.96
25146,Navès,Lleida,Cataluña,Navès,2,1,293,145.25,2.02
10134,Navezuelas,Cáceres,Extremadura,Navezuelas,0,3,631,59.99,10.52
33041,Navia,Asturias,Principado de Asturias,Navia,1,1,8302,63.12,131.54
27034,Navia de Suarna,Lugo,Galicia,Navia de Suarna,1,2,1041,243.69,4.27
49137,Navianos de Valverde,Zamora,Castilla y León,Navianos de Valverde,3,2,176,14.12,12.47
31182,Nazar,Navarra,Comunidad Foral de Navarra,Nazar,2,2,36,9.42,3.82
09231,Nebreda,Burgos,Castilla y León,Nebreda,2,2,51,28.43,1.79
15055,Neda,A Coruña,Galicia,Neda,1,3,5032,24.46,205.71
19198,Negredo,Guadalajara,Castilla-La Mancha,Negredo,0,1,17,18.34,0.93
15056,Negreira,A Coruña,Galicia,Negreira,1,3,6775,115.1,58.86
37222,Negrilla de Palencia,Salamanca,Castilla y León,Negrilla de Palencia,0,2,81,11.78,6.87
27035,Negueira de Muñiz,Lugo,Galicia,Negueira de Muñiz,1,2,223,72.35,3.08
09232,Neila,Burgos,Castilla y León,Neila,2,2,144,68.59,2.1
05171,Neila de San Miguel,Ávila,Castilla y León,Neila de San Miguel,0,1,65,7.89,8.24
42130,Nepas,Soria,Castilla y León,Nepas,3,1,51,25.13,2.03
29075,Nerja,Málaga,Andalucía,Nerja,1,2,21018,85.12,246.91
