codigo_ine,municipio,provincia,municipio_nombre_humano,num_centros_salud,num_centros_urgencias,num_hospitales,num_colegios,num_universidades
9007,Aguilar de Bureba,Burgos,Aguilar de Bureba,1,0,0,0,0
34004,Aguilar de Campoo,Palencia,Aguilar de Campoo,6,1,0,6,0
47003,Aguilar de Campos,Valladolid,Aguilar de Campos,1,0,0,0,0
31008,Aguilar de Codés,Navarra,Aguilar de Codés,1,0,0,0,0
14002,Aguilar de la Frontera,Córdoba,Aguilar de la Frontera,1,1,0,10,0
8002,Aguilar de Segarra,Barcelona,Aguilar de Segarra,1,0,0,0,0
44005,Aguilar del Alfambra,Teruel,Aguilar del Alfambra,1,0,0,0,0
26003,Aguilar del Río Alhama,La Rioja,Aguilar del Río Alhama,2,0,0,0,0
30003,Águilas,Murcia,Águilas,3,3,0,20,0
50005,Aguilón,Zaragoza,Aguilón,1,0,0,0,0
35002,Agüimes,Las Palmas,Agüimes,4,1,0,8,0
17001,Agullana,Girona,Agullana,1,0,0,2,0
46004,Agullent,Valencia,Agullent,1,0,0,4,0
38002,Agulo,Santa Cruz de Tenerife,Agulo,4,0,0,2,0
1051,Agurain/Salvatierra,Álava,Agurain/Salvatierra,1,1,1,6,0
10006,Ahigal,Cáceres,Ahigal,1,1,0,1,0
37003,Ahigal de los Aceiteros,Salamanca,Ahigal de los Aceiteros,1,0,0,0,0
37004,Ahigal de Villarino,Salamanca,Ahigal de Villarino,1,0,0,0,0
6003,Ahillones,Badajoz,Ahillones,1,0,0,1,0
20016,Aia,Gipuzkoa,Aia,1,0,0,0,0
31009,Aibar/Oibar,Navarra,Aibar/Oibar,1,0,0,1,0
46042,Aielo de Malferit,Valencia,Aielo de Malferit,1,0,0,5,0
46043,Aielo de Rugat,Valencia,Aielo de Rugat,1,0,0,0,0
8014,Aiguafreda,Barcelona,Aiguafreda,1,0,0,2,0
43001,Aiguamúrcia,Tarragona,Aiguamúrcia,2,0,0,2,0
17002,Aiguaviva,Girona,Aiguaviva,1,0,0,0,0
3004,Aigües,Alicante,Aigües,1,0,0,1,0
12002,Aín,Castellón,Aín,1,0,0,0,0
22907,Aínsa-Sobrarbe,Huesca,Aínsa-Sobrarbe,2,1,0,0,0
50006,Ainzón,Zaragoza,Ainzón,1,0,0,2,0
22006,Aisa,Huesca,Aisa,4,0,0,0,0
25038,Aitona,Lleida,Aitona,1,0,0,2,0
20003,Aizarnazabal,Gipuzkoa,Aizarnazabal,1,0,0,4,0
28002,Ajalvir,Madrid,Ajalvir,1,0,0,3,0
26004,Ajamil de Cameros,La Rioja,Ajamil de Cameros,1,0,0,0,0
48911,Ajangiz,Bizkaia,Ajangiz,0,0,0,0,0
45001,Ajofrín,Toledo,Ajofrín,1,0,0,2,0
44006,Alacón,Teruel,Alacón,1,0,0,0,0
50007,Aladrén,Zaragoza,Aladrén,1,0,0,0,0
47004,Alaejos,Valladolid,Alaejos,1,1,0,1,0
50008,Alagón,Zaragoza,Alagón,1,1,0,7,0
10903,Alagón del Río,Cáceres,Alagón del Río,1,0,0,0,0
7002,Alaior,Illes Balears,Alaior,2,1,0,7,1
21001,Alájar,Huelva,Alájar,1,0,0,1,0
38003,Alajeró,Santa Cruz de Tenerife,Alajeró,2,1,0,1,0
29001,Alameda,Málaga,Alameda,1,0,0,4,0
37005,Alameda de Gardón (La),Salamanca,La Alameda de Gardón,1,0,0,0,0
45002,Alameda de la Sagra,Toledo,Alameda de la Sagra,1,0,0,2,0
28003,Alameda del Valle,Madrid,Alameda del Valle,1,0,0,0,0
18002,Alamedilla,Granada,Alamedilla,1,0,0,0,0
37006,Alamedilla (La),Salamanca,La Alamedilla,1,0,0,0,0
13003,Alamillo,Ciudad Real,Alamillo,1,1,0,1,0
19004,Alaminos,Guadalajara,Alaminos,1,0,0,0,0
28004,Álamo (El),Madrid,El Álamo,1,0,0,6,0
25004,Alamús (Els),Lleida,Els Alamús,1,0,0,2,0
6004,Alange,Badajoz,Alange,1,0,0,1,0
41002,Alanís,Sevilla,Alanís,1,0,0,3,0
46005,Alaquàs,Valencia,Alaquàs,1,1,0,20,0
34005,Alar del Rey,Palencia,Alar del Rey,3,0,0,1,0
37007,Alaraz,Salamanca,Alaraz,1,0,0,0,0
50009,Alarba,Zaragoza,Alarba,1,0,0,0,0
16003,Alarcón,Cuenca,Alarcón,1,0,0,0,0
19005,Alarilla,Guadalajara,Alarilla,1,0,0,0,0
7001,Alaró,Illes Balears,Alaró,1,0,0,3,0
25005,Alàs i Cerc,Lleida,Alàs i Cerc,1,0,0,0,0
2002,Alatoz,Albacete,Alatoz,1,0,0,0,0
44007,Alba,Teruel,Alba,1,0,0,0,0
34006,Alba de Cerrato,Palencia,Alba de Cerrato,1,0,0,0,0
37008,Alba de Tormes,Salamanca,Alba de Tormes,2,1,0,7,0
37009,Alba de Yeltes,Salamanca,Alba de Yeltes,1,0,0,0,0
2003,Albacete,Albacete,Albacete,15,2,5,132,1
25006,Albagés (L'),Lleida,L' Albagés,1,0,0,0,0
46006,Albaida,Valencia,Albaida,1,1,0,0,0
41003,Albaida del Aljarafe,Sevilla,Albaida del Aljarafe,1,0,0,3,0
46007,Albal,Valencia,Albal,1,0,0,15,1
10007,Albalá,Cáceres,Albalá,1,0,0,0,0
13004,Albaladejo,Ciudad Real,Albaladejo,1,1,0,2,0
16004,Albaladejo del Cuende,Cuenca,Albaladejo del Cuende,1,0,0,0,0
46008,Albalat de la Ribera,Valencia,Albalat de la Ribera,1,0,0,4,0
46009,Albalat dels Sorells,Valencia,Albalat dels Sorells,1,0,0,0,0
46010,Albalat dels Tarongers,Valencia,Albalat dels Tarongers,1,0,0,0,0
22007,Albalate de Cinca,Huesca,Albalate de Cinca,1,1,0,0,0
16005,Albalate de las Nogueras,Cuenca,Albalate de las Nogueras,1,0,0,0,0
19006,Albalate de Zorita,Guadalajara,Albalate de Zorita,1,0,0,3,0
44008,Albalate del Arzobispo,Teruel,Albalate del Arzobispo,1,0,0,2,0
22008,Albalatillo,Huesca,Albalatillo,1,0,0,0,0
4004,Albanchez,Almería,Albanchez,1,1,0,0,0
23001,Albanchez de Mágina,Jaén,Albanchez de Mágina,1,0,0,2,0
17003,Albanyà,Girona,Albanyà,1,0,0,1,0
19007,Albares,Guadalajara,Albares,1,0,0,0,0
44009,Albarracín,Teruel,Albarracín,1,1,0,4,0
45003,Albarreal de Tajo,Toledo,Albarreal de Tajo,1,0,0,1,0
2004,Albatana,Albacete,Albatana,1,0,0,2,0
25007,Albatàrrec,Lleida,Albatàrrec,1,1,0,2,0
3005,Albatera,Alicante,Albatera,1,1,0,9,0
22009,Albelda,Huesca,Albelda,1,0,0,2,0
26005,Albelda de Iregua,La Rioja,Albelda de Iregua,1,0,1,2,0
16006,Albendea,Cuenca,Albendea,1,0,0,0,0
19008,Albendiego,Guadalajara,Albendiego,1,0,0,0,0
44010,Albentosa,Teruel,Albentosa,5,0,0,0,0
37010,Alberca (La),Salamanca,La Alberca,1,1,0,2,0
16007,Alberca de Záncara (La),Cuenca,La Alberca de Záncara,1,0,0,2,0
37011,Alberguería de Argañán (La),Salamanca,La Alberguería de Argañán,1,0,0,0,0
46011,Alberic,Valencia,Alberic,1,1,0,8,0
26006,Alberite,La Rioja,Alberite,1,1,0,2,0
50010,Alberite de San Juan,Zaragoza,Alberite de San Juan,1,0,0,0,0
22011,Albero Alto,Huesca,Albero Alto,1,0,0,0,0
22012,Albero Bajo,Huesca,Albero Bajo,1,0,0,0,0
22013,Alberuela de Tubo,Huesca,Alberuela de Tubo,2,0,0,0,0
25008,Albesa,Lleida,Albesa,1,0,0,2,0
50011,Albeta,Zaragoza,Albeta,1,0,0,0,0
25009,Albi (L'),Lleida,L' Albi,1,0,0,0,0
9009,Albillos,Burgos,Albillos,1,0,0,1,0
43002,Albinyana,Tarragona,Albinyana,2,0,0,2,0
43003,Albiol (L'),Tarragona,L' Albiol,0,0,0,0,0
20004,Albiztur,Gipuzkoa,Albiztur,1,0,0,2,0
12003,Albocàsser,Castellón,Albocàsser,1,1,0,4,0
4005,Alboloduy,Almería,Alboloduy,1,0,0,2,0
18003,Albolote,Granada,Albolote,2,1,0,13,0
18004,Albondón,Granada,Albondón,1,0,0,1,0
17004,Albons,Girona,Albons,1,0,0,1,0
46012,Alborache,Valencia,Alborache,1,0,0,4,0
46013,Alboraia/Alboraya,Valencia,Alboraia/Alboraya,4,0,0,17,0
2005,Alborea,Albacete,Alborea,1,0,0,2,0
50012,Alborge,Zaragoza,Alborge,1,0,0,0,0
5005,Albornos,Ávila,Albornos,1,0,0,0,0
4006,Albox,Almería,Albox,4,1,0,16,0
30004,Albudeite,Murcia,Albudeite,1,0,0,1,0
6005,Albuera (La),Badajoz,La Albuera,1,0,0,1,0
46014,Albuixech,Valencia,Albuixech,1,0,0,4,0
18005,Albuñán,Granada,Albuñán,1,0,0,0,0
18006,Albuñol,Granada,Albuñol,4,1,0,5,0
18007,Albuñuelas,Granada,Albuñuelas,1,0,0,3,0
6006,Alburquerque,Badajoz,Alburquerque,1,1,0,19,0
45004,Alcabón,Toledo,Alcabón,1,0,0,1,0
2006,Alcadozo,Albacete,Alcadozo,1,1,0,0,0
44011,Alcaine,Teruel,Alcaine,1,0,0,0,0
50013,Alcalá de Ebro,Zaragoza,Alcalá de Ebro,1,0,0,0,0
41004,Alcalá de Guadaíra,Sevilla,Alcalá de Guadaíra,3,1,1,58,0
22014,Alcalá de Gurrea,Huesca,Alcalá de Gurrea,2,0,0,0,0
28005,Alcalá de Henares,Madrid,Alcalá de Henares,10,0,2,105,1
44012,Alcalá de la Selva,Teruel,Alcalá de la Selva,1,0,0,1,0
16008,Alcalá de la Vega,Cuenca,Alcalá de la Vega,2,0,0,0,0
11001,Alcalá de los Gazules,Cádiz,Alcalá de los Gazules,1,1,0,7,0
50014,Alcalá de Moncayo,Zaragoza,Alcalá de Moncayo,1,0,0,0,0
12004,Alcalà de Xivert,Castellón,Alcalà de Xivert,3,2,0,5,0
2007,Alcalá del Júcar,Albacete,Alcalá del Júcar,5,0,0,2,0
22015,Alcalá del Obispo,Huesca,Alcalá del Obispo,3,0,0,0,0
41005,Alcalá del Río,Sevilla,Alcalá del Río,4,1,0,7,0
11002,Alcalá del Valle,Cádiz,Alcalá del Valle,1,1,0,5,0
23002,Alcalá la Real,Jaén,Alcalá la Real,12,1,1,18,0
3006,Alcalalí,Alicante,Alcalalí,2,0,0,0,0
22016,Alcampell,Huesca,Alcampell,1,0,0,1,0
26007,Alcanadre,La Rioja,Alcanadre,1,0,0,1,0
43004,Alcanar,Tarragona,Alcanar,1,1,0,5,0
25010,Alcanó,Lleida,Alcanó,1,0,0,1,0
10008,Alcántara,Cáceres,Alcántara,2,1,0,3,0
30005,Alcantarilla,Murcia,Alcantarilla,2,3,1,0,0
46016,Alcàntera de Xúquer,Valencia,Alcàntera de Xúquer,1,0,0,2,0
16009,Alcantud,Cuenca,Alcantud,1,0,0,0,0
49003,Alcañices,Zamora,Alcañices,4,1,0,3,0
44013,Alcañiz,Teruel,Alcañiz,3,1,1,15,0
45005,Alcañizo,Toledo,Alcañizo,1,0,0,0,0
14003,Alcaracejos,Córdoba,Alcaracejos,1,0,0,3,0
2008,Alcaraz,Albacete,Alcaraz,2,1,0,4,0
25011,Alcarràs,Lleida,Alcarràs,1,1,0,5,0
46015,Alcàsser,Valencia,Alcàsser,1,0,0,8,0
29002,Alcaucín,Málaga,Alcaucín,1,0,0,3,0
23003,Alcaudete,Jaén,Alcaudete,4,1,1,9,0
45006,Alcaudete de la Jara,Toledo,Alcaudete de la Jara,1,0,0,1,0
13005,Alcázar de San Juan,Ciudad Real,Alcázar de San Juan,3,1,1,30,0
16010,Alcázar del Rey,Cuenca,Alcázar del Rey,1,0,0,0,0
47005,Alcazarén,Valladolid,Alcazarén,1,0,0,0,0
30902,Alcázares (Los),Murcia,Los Alcázares,2,1,0,10,0
13006,Alcoba,Ciudad Real,Alcoba,2,1,0,1,0
28006,Alcobendas,Madrid,Alcobendas,5,0,0,89,3
19009,Alcocer,Guadalajara,Alcocer,1,0,0,0,0
3007,Alcocer de Planes,Alicante,Alcocer de Planes,1,0,0,0,0
9010,Alcocero de Mola,Burgos,Alcocero de Mola,1,0,0,0,0
16011,Alcohujate,Cuenca,Alcohujate,1,0,0,0,0
4007,Alcolea,Almería,Alcolea,2,0,0,8,0
13007,Alcolea de Calatrava,Ciudad Real,Alcolea de Calatrava,1,0,0,3,0
22017,Alcolea de Cinca,Huesca,Alcolea de Cinca,1,0,0,3,0
19010,Alcolea de las Peñas,Guadalajara,Alcolea de las Peñas,1,0,0,0,0
45007,Alcolea de Tajo,Toledo,Alcolea de Tajo,2,0,0,1,0
19011,Alcolea del Pinar,Guadalajara,Alcolea del Pinar,5,1,0,1,0
41006,Alcolea del Río,Sevilla,Alcolea del Río,1,1,0,4,0
3008,Alcoleja,Alicante,Alcoleja,1,0,0,0,0
25012,Alcoletge,Lleida,Alcoletge,1,0,0,3,0
10009,Alcollarín,Cáceres,Alcollarín,1,0,0,0,0
42006,Alconaba,Soria,Alconaba,4,0,0,0,0
37012,Alconada,Salamanca,Alconada,1,0,0,0,0
40005,Alconada de Maderuelo,Segovia,Alconada de Maderuelo,1,0,0,0,0
6007,Alconchel,Badajoz,Alconchel,1,1,0,2,0
50015,Alconchel de Ariza,Zaragoza,Alconchel de Ariza,1,0,0,0,0
16012,Alconchel de la Estrella,Cuenca,Alconchel de la Estrella,1,0,0,0,0
6008,Alconera,Badajoz,Alconera,1,0,0,1,0
4008,Alcóntar,Almería,Alcóntar,2,0,0,2,0
12005,Alcora (l'),Castellón,L' Alcora,2,1,0,1,0
28007,Alcorcón,Madrid,Alcorcón,7,0,2,99,4
44014,Alcorisa,Teruel,Alcorisa,1,1,0,6,0
19013,Alcoroches,Guadalajara,Alcoroches,1,0,0,0,0
43005,Alcover,Tarragona,Alcover,1,1,0,4,0
3009,Alcoy/Alcoi,Alicante,Alcoy/Alcoi,5,1,1,39,1
22018,Alcubierre,Huesca,Alcubierre,1,0,0,1,0
42007,Alcubilla de Avellaneda,Soria,Alcubilla de Avellaneda,3,0,0,0,0
42008,Alcubilla de las Peñas,Soria,Alcubilla de las Peñas,3,0,0,0,0
49004,Alcubilla de Nogales,Zamora,Alcubilla de Nogales,1,0,0,0,0
13008,Alcubillas,Ciudad Real,Alcubillas,1,0,0,1,0
46018,Alcublas,Valencia,Alcublas,1,0,0,2,0
7003,Alcúdia,Illes Balears,Alcúdia,2,1,0,7,0
46019,Alcúdia (l'),Valencia,L' Alcúdia,1,1,0,0,0
46020,Alcúdia de Crespins (l'),Valencia,L' Alcúdia de Crespins,1,1,0,0,0
4009,Alcudia de Monteagud,Almería,Alcudia de Monteagud,1,0,0,0,0
12006,Alcudia de Veo,Castellón,Alcudia de Veo,2,0,0,0,0
10010,Alcuéscar,Cáceres,Alcuéscar,1,1,0,3,0
46021,Aldaia,Valencia,Aldaia,2,1,0,21,0
43904,Aldea (L'),Tarragona,L' Aldea,1,0,0,0,0
47006,Aldea de San Miguel,Valladolid,Aldea de San Miguel,1,0,0,0,0
35020,Aldea de San Nicolás (La),Las Palmas,La Aldea de San Nicolás,2,1,0,8,0
10012,Aldea del Cano,Cáceres,Aldea del Cano,1,0,0,2,0
28008,Aldea del Fresno,Madrid,Aldea del Fresno,1,0,0,3,0
37015,Aldea del Obispo,Salamanca,Aldea del Obispo,2,0,0,0,0
10013,Aldea del Obispo (La),Cáceres,La Aldea del Obispo,1,0,0,0,0
13009,Aldea del Rey,Ciudad Real,Aldea del Rey,1,0,0,3,0
45008,Aldea en Cabo,Toledo,Aldea en Cabo,1,0,0,0,0
40012,Aldea Real,Segovia,Aldea Real,1,0,0,0,0
10011,Aldeacentenera,Cáceres,Aldeacentenera,1,0,0,1,0
37013,Aldeacipreste,Salamanca,Aldeacipreste,2,0,0,0,0
37014,Aldeadávila de la Ribera,Salamanca,Aldeadávila de la Ribera,1,1,0,1,0
42009,Aldealafuente,Soria,Aldealafuente,2,0,0,0,0
40006,Aldealcorvo,Segovia,Aldealcorvo,1,0,0,0,0
37016,Aldealengua,Salamanca,Aldealengua,1,0,0,0,0
40007,Aldealengua de Pedraza,Segovia,Aldealengua de Pedraza,1,0,0,0,0
40008,Aldealengua de Santa María,Segovia,Aldealengua de Santa María,1,0,0,0,0
42010,Aldealices,Soria,Aldealices,1,0,0,0,0
42011,Aldealpozo,Soria,Aldealpozo,1,0,0,0,0
42012,Aldealseñor,Soria,Aldealseñor,1,0,0,0,0
47007,Aldeamayor de San Martín,Valladolid,Aldeamayor de San Martín,1,0,0,2,0
45009,Aldeanueva de Barbarroya,Toledo,Aldeanueva de Barbarroya,1,0,0,0,0
26008,Aldeanueva de Ebro,La Rioja,Aldeanueva de Ebro,1,1,0,3,0
37017,Aldeanueva de Figueroa,Salamanca,Aldeanueva de Figueroa,1,0,0,0,0
19015,Aldeanueva de Guadalajara,Guadalajara,Aldeanueva de Guadalajara,1,0,0,0,0
40009,Aldeanueva de la Serrezuela,Segovia,Aldeanueva de la Serrezuela,1,0,0,0,0
37018,Aldeanueva de la Sierra,Salamanca,Aldeanueva de la Sierra,1,0,0,0,0
10014,Aldeanueva de la Vera,Cáceres,Aldeanueva de la Vera,1,1,0,1,0
45010,Aldeanueva de San Bartolomé,Toledo,Aldeanueva de San Bartolomé,1,1,0,0,0
5007,Aldeanueva de Santa Cruz,Ávila,Aldeanueva de Santa Cruz,1,0,0,0,0
10015,Aldeanueva del Camino,Cáceres,Aldeanueva del Camino,1,1,0,0,0
40010,Aldeanueva del Codonal,Segovia,Aldeanueva del Codonal,1,0,0,0,0
23004,Aldeaquemada,Jaén,Aldeaquemada,1,1,0,1,0
37019,Aldearrodrigo,Salamanca,Aldearrodrigo,1,0,0,0,0
37020,Aldearrubia,Salamanca,Aldearrubia,1,0,0,0,0
5008,Aldeaseca,Ávila,Aldeaseca,1,0,0,0,0
37021,Aldeaseca de Alba,Salamanca,Aldeaseca de Alba,1,0,0,0,0
37022,Aldeaseca de la Frontera,Salamanca,Aldeaseca de la Frontera,1,0,0,0,0
40013,Aldeasoña,Segovia,Aldeasoña,1,0,0,0,0
37023,Aldeatejada,Salamanca,Aldeatejada,1,0,0,2,0
37024,Aldeavieja de Tormes,Salamanca,Aldeavieja de Tormes,1,0,0,0,0
40014,Aldehorno,Segovia,Aldehorno,1,0,0,0,0
5010,Aldehuela (La),Ávila,La Aldehuela,1,0,0,0,0
10016,Aldehuela de Jerte,Cáceres,Aldehuela de Jerte,1,0,0,0,0
37025,Aldehuela de la Bóveda,Salamanca,Aldehuela de la Bóveda,1,0,0,0,0
50016,Aldehuela de Liestos,Zaragoza,Aldehuela de Liestos,1,0,0,0,0
42013,Aldehuela de Periáñez,Soria,Aldehuela de Periáñez,0,0,0,0,0
37026,Aldehuela de Yeltes,Salamanca,Aldehuela de Yeltes,1,0,0,0,0
40015,Aldehuela del Codonal,Segovia,Aldehuela del Codonal,1,0,0,0,0
42014,Aldehuelas (Las),Soria,Las Aldehuelas,3,0,0,0,0
18010,Aldeire,Granada,Aldeire,1,0,0,0,0
40016,Aldeonte,Segovia,Aldeonte,2,0,0,0,0
43006,Aldover,Tarragona,Aldover,1,0,0,1,0
30006,Aledo,Murcia,Aledo,1,0,0,1,0
20005,Alegia,Gipuzkoa,Alegia,1,0,0,3,0
1001,Alegría-Dulantzi,Álava,Alegría-Dulantzi,1,0,0,3,0
43007,Aleixar (L'),Tarragona,L' Aleixar,1,0,0,0,0
8003,Alella,Barcelona,Alella,1,0,1,10,0
42015,Alentisque,Soria,Alentisque,2,0,0,0,0
22019,Alerre,Huesca,Alerre,1,0,0,0,0
26009,Alesanco,La Rioja,Alesanco,1,0,0,0,0
26010,Alesón,La Rioja,Alesón,1,0,0,0,0
18011,Alfacar,Granada,Alfacar,1,0,0,5,0
46022,Alfafar,Valencia,Alfafar,2,1,0,15,0
3010,Alfafara,Alicante,Alfafara,1,0,0,1,0
50017,Alfajarín,Zaragoza,Alfajarín,1,1,0,2,0
44016,Alfambra,Teruel,Alfambra,1,1,0,0,0
50018,Alfamén,Zaragoza,Alfamén,1,0,0,2,0
22020,Alfántega,Huesca,Alfántega,1,0,0,0,0
43008,Alfara de Carles,Tarragona,Alfara de Carles,1,0,0,1,0
46024,Alfara de la Baronia,Valencia,Alfara de la Baronia,1,0,0,1,0
46025,Alfara del Patriarca,Valencia,Alfara del Patriarca,1,0,0,7,1
49005,Alfaraz de Sayago,Zamora,Alfaraz de Sayago,2,0,0,0,0
29003,Alfarnate,Málaga,Alfarnate,1,1,0,3,0
29004,Alfarnatejo,Málaga,Alfarnatejo,1,0,0,0,0
26011,Alfaro,La Rioja,Alfaro,1,1,0,7,0
46026,Alfarp,Valencia,Alfarp,1,0,0,2,0
25013,Alfarràs,Lleida,Alfarràs,1,0,0,3,0
46027,Alfarrasí,Valencia,Alfarrasí,1,0,0,3,0
3011,Alfàs del Pi (l'),Alicante,L' Alfàs del Pi,2,1,0,0,0
46023,Alfauir,Valencia,Alfauir,1,0,0,0,0
25014,Alfés,Lleida,Alfés,1,0,0,1,0
12007,Alfondeguilla,Castellón,Alfondeguilla,1,0,0,1,0
43009,Alforja,Tarragona,Alforja,1,0,0,2,0
50019,Alforque,Zaragoza,Alforque,1,0,0,0,0
27002,Alfoz,Lugo,Alfoz,1,0,0,0,0
9011,Alfoz de Bricia,Burgos,Alfoz de Bricia,3,0,0,0,0
39001,Alfoz de Lloredo,Cantabria,Alfoz de Lloredo,3,0,0,0,0
9907,Alfoz de Quintanadueñas,Burgos,Alfoz de Quintanadueñas,3,0,0,0,0
9012,Alfoz de Santa Gadea,Burgos,Alfoz de Santa Gadea,2,0,0,0,0
41007,Algaba (La),Sevilla,La Algaba,1,1,0,15,0
24002,Algadefe,León,Algadefe,1,0,0,0,0
7004,Algaida,Illes Balears,Algaida,3,0,0,3,0
41008,Algámitas,Sevilla,Algámitas,1,0,0,3,0
11003,Algar,Cádiz,Algar,1,1,0,3,0
19016,Algar de Mesa,Guadalajara,Algar de Mesa,1,0,0,0,0
46028,Algar de Palancia,Valencia,Algar de Palancia,1,0,0,1,0
18012,Algarinejo,Granada,Algarinejo,3,1,0,3,0
16013,Algarra,Cuenca,Algarra,1,0,0,0,0
29005,Algarrobo,Málaga,Algarrobo,2,1,0,7,0
29006,Algatocín,Málaga,Algatocín,1,1,0,3,0
11004,Algeciras,Cádiz,Algeciras,10,2,1,78,1
46029,Algemesí,Valencia,Algemesí,2,1,0,27,0
25015,Algerri,Lleida,Algerri,1,0,0,1,0
28009,Algete,Madrid,Algete,2,1,0,16,0
46030,Algímia d'Alfara,Valencia,Algímia d'Alfara,1,0,0,0,0
12008,Algimia de Almonacid,Castellón,Algimia de Almonacid,1,0,0,0,0
46031,Alginet,Valencia,Alginet,1,1,0,11,0
11005,Algodonales,Cádiz,Algodonales,2,1,0,14,0
49006,Algodre,Zamora,Algodre,1,0,0,0,0
19017,Algora,Guadalajara,Algora,1,0,0,0,0
3012,Algorfa,Alicante,Algorfa,1,0,0,3,0
25016,Alguaire,Lleida,Alguaire,1,0,0,3,0
30007,Alguazas,Murcia,Alguazas,3,1,0,5,0
3013,Algueña,Alicante,Algueña,1,0,0,2,0
4010,Alhabia,Almería,Alhabia,1,0,0,1,0
4011,Alhama de Almería,Almería,Alhama de Almería,1,1,0,5,0
50020,Alhama de Aragón,Zaragoza,Alhama de Aragón,1,1,0,2,0
18013,Alhama de Granada,Granada,Alhama de Granada,3,1,0,5,0
30008,Alhama de Murcia,Murcia,Alhama de Murcia,4,2,0,15,0
13010,Alhambra,Ciudad Real,Alhambra,2,0,0,1,0
29007,Alhaurín de la Torre,Málaga,Alhaurín de la Torre,1,1,0,32,0
29008,Alhaurín el Grande,Málaga,Alhaurín el Grande,1,1,0,18,0
18014,Alhendín,Granada,Alhendín,1,0,0,7,0
19018,Alhóndiga,Guadalajara,Alhóndiga,1,0,0,0,0
10017,Alía,Cáceres,Alía,3,0,0,3,0
44017,Aliaga,Teruel,Aliaga,3,1,0,1,0
16014,Aliaguilla,Cuenca,Aliaguilla,1,0,0,0,0
3014,Alicante/Alacant,Alicante,Alicante/Alacant,22,2,5,177,1
4012,Alicún,Almería,Alicún,1,0,0,1,0
18015,Alicún de Ortega,Granada,Alicún de Ortega,1,0,0,1,0
24003,Alija del Infantado,León,Alija del Infantado,3,0,0,1,0
25017,Alins,Lleida,Alins,4,0,0,0,0
43010,Alió,Tarragona,Alió,1,0,0,1,0
19019,Alique,Guadalajara,Alique,1,0,0,0,0
10018,Aliseda,Cáceres,Aliseda,1,0,0,1,0
42016,Aliud,Soria,Aliud,0,0,0,0,0
21002,Aljaraque,Huelva,Aljaraque,3,1,0,12,0
6009,Aljucén,Badajoz,Aljucén,1,0,0,1,0
20006,Alkiza,Gipuzkoa,Alkiza,0,0,0,2,0
33001,Allande,Asturias,Allande,2,2,0,8,0
32001,Allariz,Ourense,Allariz,1,1,0,2,0
44021,Allepuz,Teruel,Allepuz,1,0,0,0,0
33002,Aller,Asturias,Aller,9,2,0,9,0
31011,Allín/Allin,Navarra,Allín/Allin,2,0,0,0,0
31012,Allo,Navarra,Allo,1,1,0,0,0
44022,Alloza,Teruel,Alloza,1,0,0,1,0
44023,Allueva,Teruel,Allueva,1,0,0,0,0
25019,Almacelles,Lleida,Almacelles,1,1,1,3,0
29009,Almáchar,Málaga,Almáchar,1,0,0,3,0
13011,Almadén,Ciudad Real,Almadén,1,1,0,6,1
41009,Almadén de la Plata,Sevilla,Almadén de la Plata,1,1,0,2,0
13012,Almadenejos,Ciudad Real,Almadenejos,2,0,0,0,0
19020,Almadrones,Guadalajara,Almadrones,1,0,0,0,0
13013,Almagro,Ciudad Real,Almagro,1,1,0,9,0
42017,Almajano,Soria,Almajano,1,0,0,0,0
42018,Almaluez,Soria,Almaluez,4,0,0,0,0
2009,Almansa,Albacete,Almansa,1,1,1,22,0
24004,Almanza,León,Almanza,6,0,0,0,0
10019,Almaraz,Cáceres,Almaraz,1,1,0,1,0
49007,Almaraz de Duero,Zamora,Almaraz de Duero,1,0,0,1,0
16015,Almarcha (La),Cuenca,La Almarcha,1,0,0,0,0
29010,Almargen,Málaga,Almargen,1,1,0,2,0
42019,Almarza,Soria,Almarza,7,0,0,2,0
26012,Almarza de Cameros,La Rioja,Almarza de Cameros,1,0,0,0,0
46032,Almàssera,Valencia,Almàssera,1,0,0,8,0
12009,Almassora,Castellón,Almassora,3,2,0,0,0
25020,Almatret,Lleida,Almatret,1,0,0,0,0
42020,Almazán,Soria,Almazán,1,1,0,9,0
42021,Almazul,Soria,Almazul,2,0,0,0,0
12010,Almedíjar,Castellón,Almedíjar,1,0,0,1,0
13014,Almedina,Ciudad Real,Almedina,1,0,0,0,0
14004,Almedinilla,Córdoba,Almedinilla,1,0,0,3,0
18016,Almegíjar,Granada,Almegíjar,2,0,0,0,0
49008,Almeida de Sayago,Zamora,Almeida de Sayago,2,0,0,1,0
25021,Almenar,Lleida,Almenar,1,1,0,4,0
42022,Almenar de Soria,Soria,Almenar de Soria,3,0,0,0,0
12011,Almenara,Castellón,Almenara,2,1,0,5,0
47008,Almenara de Adaja,Valladolid,Almenara de Adaja,1,0,0,0,0
37027,Almenara de Tormes,Salamanca,Almenara de Tormes,1,0,0,0,0
37028,Almendra,Salamanca,Almendra,1,0,0,0,0
6010,Almendral,Badajoz,Almendral,1,0,0,1,0
45011,Almendral de la Cañada,Toledo,Almendral de la Cañada,1,0,0,0,0
6011,Almendralejo,Badajoz,Almendralejo,2,1,2,20,1
21003,Almendro (El),Huelva,El Almendro,1,0,0,1,0
16016,Almendros,Cuenca,Almendros,1,0,0,0,0
