municipio,provincia,codigo_ine,municipio_nombre_humano,renta_bruta_media
Esgos,Ourense,32031,Esgos,20141
Esguevillas de Esgueva,Valladolid,47061,Esguevillas de Esgueva,19844
Eskoriatza,Gipuzkoa,20034,Eskoriatza,47321
Eslava,Navarra,31094,Eslava,14643
Eslida,Castellón,12057,Eslida,19448
Espadaña,Salamanca,37126,Espadaña,17879
Espadañedo,Zamora,49062,Espadañedo,16878
Espadilla,Castellón,12058,Espadilla,19448
Esparragalejo,Badajoz,6046,Esparragalejo,17096
Esparragosa de la Serena,Badajoz,6047,Esparragosa de la Serena,15113
Esparragosa de Lares,Badajoz,6048,Esparragosa de Lares,15113
Esparreguera,Barcelona,8076,Esparreguera,29663
Espartinas,Sevilla,41040,Espartinas,33735
Esparza de Salazar/Espartza Zaraitzu,Navarra,31095,Esparza de Salazar/Espartza Zaraitzu,18396
Espeja,Salamanca,37127,Espeja,17879
Espeja de San Marcelino,Soria,42080,Espeja de San Marcelino,19216
Espejo,Córdoba,14025,Espejo,15650
Espejón,Soria,42081,Espejón,19216
Espeluy,Jaén,23032,Espeluy,14440
Espera,Cádiz,11017,Espera,17719
Espiel,Córdoba,14026,Espiel,20438
Espinar (El),Segovia,40076,El Espinar,24610
Espinelves,Girona,17063,Espinelves,31051
Espino de la Orbada,Salamanca,37128,Espino de la Orbada,17879
Espinosa de Cerrato,Palencia,34070,Espinosa de Cerrato,19171
Espinosa de Cervera,Burgos,9122,Espinosa de Cervera,22478
Espinosa de Henares,Guadalajara,19113,Espinosa de Henares,20180
Espinosa de los Caballeros,Ávila,5072,Espinosa de los Caballeros,17345
Espinosa de los Monteros,Burgos,9124,Espinosa de los Monteros,19910
Espinosa de Villagonzalo,Palencia,34071,Espinosa de Villagonzalo,19171
Espinosa del Camino,Burgos,9123,Espinosa del Camino,22478
Espinoso del Rey,Toledo,45063,Espinoso del Rey,18671
Espirdo,Segovia,40077,Espirdo,24404
Esplegares,Guadalajara,19114,Esplegares,20180
Espluga Calba (L'),Lleida,43054,L' Espluga Calba,23784
Espluga de Francolí (L'),Tarragona,25081,L' Espluga de Francolí,24684
Esplugues de Llobregat,Barcelona,8077,Esplugues de Llobregat,39515
Esplús,Huesca,22099,Esplús,22933
Espolla,Girona,17064,Espolla,31051
Esponellà,Girona,17065,Esponellà,31051
Esporles,Illes Balears,7020,Esporles,41030
Espot,Lleida,25082,Espot,23784
Espronceda,Navarra,31096,Espronceda,17131
Espunyola (L'),Barcelona,8078,L' Espunyola,30746
Esquirol (L'),Barcelona,8254,L' Esquirol,30040
Esquivias,Toledo,45064,Esquivias,23315
Establés,Guadalajara,19115,Establés,20180
Estada,Huesca,22102,Estada,22933
Estadilla,Huesca,22103,Estadilla,22933
Estamariu,Lleida,25088,Estamariu,23784
Estany (L'),Barcelona,8079,L' Estany,30746
Estaràs,Lleida,25085,Estaràs,23784
Estella-Lizarra,Navarra,31097,Estella-Lizarra,20815
Estellencs,Illes Balears,7021,Estellencs,27814
Estepa,Sevilla,41041,Estepa,19110
Estepa de San Juan,Soria,42082,Estepa de San Juan,19216
Estépar,Burgos,9125,Estépar,22478
Estepona,Málaga,29051,Estepona,24234
Estercuel,Teruel,44100,Estercuel,18797
Esteribar,Navarra,31098,Esteribar,26228
Esterri d'Àneu,Lleida,25086,Esterri d'Àneu,23784
Esterri de Cardós,Lleida,25087,Esterri de Cardós,23784
Estivella,Valencia,46120,Estivella,24733
Estollo,La Rioja,26060,Estollo,21118
Estopiñán del Castillo,Huesca,22105,Estopiñán del Castillo,22933
Estrada (A),Pontevedra,36017,A Estrada,20366
Estrella (La),Toledo,45065,La Estrella,18671
Estremera,Madrid,28055,Estremera,20641
Estriégana,Guadalajara,19116,Estriégana,20180
Estubeny,Valencia,46121,Estubeny,20105
Etayo,Navarra,31099,Etayo,17105
Etxalar,Navarra,31082,Etxalar,20122
Etxarri Aranatz,Navarra,31084,Etxarri Aranatz,22131
Etxauri,Navarra,31085,Etxauri,23768
Etxebarri,Bizkaia,48029,Etxebarri,45548
Etxebarria,Bizkaia,48030,Etxebarria,4821
Eulate,Navarra,31100,Eulate,18749
Ezcabarte,Navarra,31101,Ezcabarte,23837
Ezcaray,La Rioja,26061,Ezcaray,24910
Ezcároz/Ezkaroze,Navarra,31093,Ezcároz/Ezkaroze,17760
Ezkio-Itsaso,Gipuzkoa,20035,Ezkio-Itsaso,52968
Ezkurra,Navarra,31102,Ezkurra,19439
Ezprogui,Navarra,31103,Ezprogui,23576
Fabara,Zaragoza,50102,Fabara,17057
Fabero,León,24070,Fabero,23841
Facheca,Alicante,3067,Facheca,19603
Fago,Huesca,22106,Fago,22933
Falces,Navarra,31104,Falces,16532
Falset,Tarragona,43055,Falset,26467
Famorca,Alicante,3068,Famorca,19603
Fanlo,Huesca,22107,Fanlo,22933
Fanzara,Castellón,12059,Fanzara,19448
Far d'Empordà (El),Girona,17005,El Far d'Empordà,31051
Faraján,Málaga,29052,Faraján,15618
Faramontanos de Tábara,Zamora,49063,Faramontanos de Tábara,16878
Fariza,Zamora,49064,Fariza,16878
Farlete,Zaragoza,50104,Farlete,19366
Farrera,Lleida,25089,Farrera,23784
Fasnia,Santa Cruz de Tenerife,38012,Fasnia,20937
Fatarella (La),Tarragona,43056,La Fatarella,23434
Faura,Valencia,46122,Faura,21456
Favara,Valencia,46123,Favara,19744
Fayón,Zaragoza,50105,Fayón,19366
Fayos (Los),Zaragoza,50106,Los Fayos,19366
Febró (La),Tarragona,43057,La Febró,23434
Felanitx,Illes Balears,7022,Felanitx,24982
Felix,Almería,4043,Felix,15879
Fene,A Coruña,15035,Fene,25356
Férez,Albacete,2031,Férez,16604
Feria,Badajoz,6049,Feria,17806
Fermoselle,Zamora,49065,Fermoselle,16807
Fernán Caballero,Ciudad Real,13040,Fernán Caballero,16766
Fernán-Núñez,Córdoba,14027,Fernán-Núñez,20072
Ferreira,Granada,18074,Ferreira,16108
Ferreras de Abajo,Zamora,49066,Ferreras de Abajo,16878
Ferreras de Arriba,Zamora,49067,Ferreras de Arriba,16878
Ferreries,Illes Balears,7023,Ferreries,25259
Ferreruela,Zamora,49068,Ferreruela,16878
Ferreruela de Huerva,Teruel,44101,Ferreruela de Huerva,18797
Ferrol,A Coruña,15036,Ferrol,27253
Figaró-Montmany,Barcelona,8134,Figaró-Montmany,27725
Fígols,Barcelona,8080,Fígols,30746
Fígols i Alinyà,Lleida,25908,Fígols i Alinyà,23784
Figuera (La),Tarragona,43058,La Figuera,23434
Figueres,Girona,17066,Figueres,26724
Figuerola del Camp,Tarragona,43059,Figuerola del Camp,23434
Figueroles,Castellón,12060,Figueroles,19448
Figueruela de Arriba,Zamora,49069,Figueruela de Arriba,16878
Figueruelas,Zaragoza,50107,Figueruelas,26500
Fines,Almería,4044,Fines,19327
Finestrat,Alicante,3069,Finestrat,25511
Fiñana,Almería,4045,Fiñana,15330
Firgas,Las Palmas,35008,Firgas,23310
Fiscal,Huesca,22109,Fiscal,22933
Fisterra,A Coruña,15037,Fisterra,18854
Fitero,Navarra,31105,Fitero,15683
Flaçà,Girona,17067,Flaçà,28326
Flix,Tarragona,43060,Flix,30971
Flores de Ávila,Ávila,5073,Flores de Ávila,17345
Floresta (La),Lleida,25092,La Floresta,23784
Florida de Liébana,Salamanca,37129,Florida de Liébana,17879
Fogars de la Selva,Barcelona,8082,Fogars de la Selva,25600
Fogars de Montclús,Barcelona,8081,Fogars de Montclús,30746
Foios,Valencia,46126,Foios,25687
Foixà,Girona,17068,Foixà,31051
Folgoso de la Ribera,León,24071,Folgoso de la Ribera,23447
Folgoso do Courel,Lugo,27017,Folgoso do Courel,16895
Folgueroles,Barcelona,8083,Folgueroles,33147
Fombellida,Valladolid,47062,Fombellida,19844
Fombuena,Zaragoza,50108,Fombuena,19366
Fompedraza,Valladolid,47063,Fompedraza,19844
Foncea,La Rioja,26062,Foncea,21118
Fondarella,Lleida,25093,Fondarella,23784
Fondó de les Neus (el)/Hondón de las Nieves,Alicante,3077,el Fondó de les Neus/Hondón de las Nieves,18505
Fondón,Almería,4046,Fondón,15879
Fonelas,Granada,18076,Fonelas,16108
Fonfría,Teruel,44102,Fonfría,18797
Fonfría,Zamora,49071,Fonfría,16878
Fonollosa,Barcelona,8084,Fonollosa,29497
Fonsagrada (A),Lugo,27018,A Fonsagrada,16667
Font d'En Carròs (la),Valencia,46127,la Font d'en Carròs,18556
Font de la Figuera (la),Valencia,46128,la Font de la Figuera,19714
Font-rubí,Barcelona,8085,Font-rubí,28145
Fontanals de Cerdanya,Girona,17069,Fontanals de Cerdanya,31051
Fontanar,Guadalajara,19117,Fontanar,25074
Fontanarejo,Ciudad Real,13041,Fontanarejo,16766
Fontanars dels Alforins,Valencia,46124,Fontanars dels Alforins,20105
Fontanilles,Girona,17070,Fontanilles,31051
Fontcoberta,Girona,17071,Fontcoberta,29404
Fontellas,Navarra,31106,Fontellas,20338
Fontihoyuelo,Valladolid,47064,Fontihoyuelo,19844
Fontioso,Burgos,9127,Fontioso,22478
Fontiveros,Ávila,5074,Fontiveros,17345
Fonz,Huesca,22110,Fonz,22933
Fonzaleche,La Rioja,26063,Fonzaleche,21118
Foradada,Lleida,25094,Foradada,23784
Foradada del Toscar,Huesca,22111,Foradada del Toscar,22933
Forallac,Girona,17902,Forallac,36014
Forcall,Castellón,12061,Forcall,19448
Forcarei,Pontevedra,36018,Forcarei,19643
Forès,Tarragona,43061,Forès,23434
Forfoleda,Salamanca,37130,Forfoleda,17879
Formentera,Illes Balears,7024,Formentera,31723
Formentera del Segura,Alicante,3070,Formentera del Segura,17195
Formiche Alto,Teruel,44103,Formiche Alto,18797
Fornalutx,Illes Balears,7025,Fornalutx,27814
Fornells de la Selva,Girona,17073,Fornells de la Selva,39378
Fornelos de Montes,Pontevedra,36019,Fornelos de Montes,19010
Fornes,Granada,18077,Fornes,16108
Fórnoles,Teruel,44105,Fórnoles,18797
Fortaleny,Valencia,46125,Fortaleny,21487
Fortanete,Teruel,44106,Fortanete,18797
Fortià,Girona,17074,Fortià,31051
Fortuna,Murcia,30020,Fortuna,17656
Forua,Bizkaia,48906,Forua,49252
Foz,Lugo,27019,Foz,24328
Foz-Calanda,Teruel,44107,Foz-Calanda,18797
Frades,A Coruña,15038,Frades,18687
Frades de la Sierra,Salamanca,37131,Frades de la Sierra,17879
Fraga,Huesca,22112,Fraga,23807
Frago (El),Zaragoza,50109,El Frago,19366
Frailes,Jaén,23033,Frailes,15134
Franco (El),Asturias,33023,El Franco,22965
Frandovínez,Burgos,9128,Frandovínez,22478
Franqueses del Vallès (Les),Barcelona,8086,Les Franqueses del Vallès,32486
Frasno (El),Zaragoza,50110,El Frasno,19366
Frechilla,Palencia,34072,Frechilla,19171
Frechilla de Almazán,Soria,42083,Frechilla de Almazán,19216
Fregenal de la Sierra,Badajoz,6050,Fregenal de la Sierra,19333
Fregeneda (La),Salamanca,37132,La Fregeneda,17879
Freginals,Tarragona,43062,Freginals,23434
Freila,Granada,18078,Freila,16108
Fréscano,Zaragoza,50111,Fréscano,19366
Fresneda (La),Teruel,44108,La Fresneda,18797
Fresneda de Altarejos,Cuenca,16083,Fresneda de Altarejos,17337
Fresneda de Cuéllar,Segovia,40078,Fresneda de Cuéllar,21066
Fresneda de la Sierra,Cuenca,16084,Fresneda de la Sierra,17337
Fresneda de la Sierra Tirón,Burgos,9129,Fresneda de la Sierra Tirón,22478
Fresnedilla,Ávila,5075,Fresnedilla,17345
Fresnedillas de la Oliva,Madrid,28056,Fresnedillas de la Oliva,23867
Fresnedoso,Salamanca,37133,Fresnedoso,17879
Fresnedoso de Ibor,Cáceres,10075,Fresnedoso de Ibor,15773
Fresneña,Burgos,9130,Fresneña,22478
Fresnillo de las Dueñas,Burgos,9131,Fresnillo de las Dueñas,22478
Fresno (El),Ávila,5076,El Fresno,17345
Fresno Alhándiga,Salamanca,37134,Fresno Alhándiga,17879
Fresno de Cantespino,Segovia,40079,Fresno de Cantespino,21066
Fresno de Caracena,Soria,42084,Fresno de Caracena,19216
Fresno de la Fuente,Segovia,40080,Fresno de la Fuente,21066
Fresno de la Polvorosa,Zamora,49075,Fresno de la Polvorosa,16878
Fresno de la Ribera,Zamora,49076,Fresno de la Ribera,16878
Fresno de la Vega,León,24073,Fresno de la Vega,18440
Fresno de Río Tirón,Burgos,9132,Fresno de Río Tirón,22478
Fresno de Rodilla,Burgos,9133,Fresno de Rodilla,22478
Fresno de Sayago,Zamora,49077,Fresno de Sayago,16878
Fresno de Torote,Madrid,28057,Fresno de Torote,28315
Fresno del Río,Palencia,34073,Fresno del Río,19171
Fresno el Viejo,Valladolid,47065,Fresno el Viejo,19844
Frías,Burgos,9134,Frías,22478
Frías de Albarracín,Teruel,44109,Frías de Albarracín,18797
Friera de Valverde,Zamora,49078,Friera de Valverde,16878
Frigiliana,Málaga,29053,Frigiliana,20095
Friol,Lugo,27020,Friol,16653
Frómista,Palencia,34074,Frómista,19171
Frontera,Santa Cruz de Tenerife,38013,Frontera,20683
Frontera (La),Cuenca,16085,La Frontera,17337
Fruiz,Bizkaia,48035,Fruiz,47587
Frumales,Segovia,40081,Frumales,21066
Fuembellida,Guadalajara,19118,Fuembellida,20180
Fuencaliente,Ciudad Real,13042,Fuencaliente,15775
Fuencaliente de la Palma,Santa Cruz de Tenerife,38014,Fuencaliente de la Palma,19149
Fuencemillán,Guadalajara,19119,Fuencemillán,20180
Fuendejalón,Zaragoza,50113,Fuendejalón,19366
Fuendetodos,Zaragoza,50114,Fuendetodos,19366
Fuenferrada,Teruel,44110,Fuenferrada,18797
Fuengirola,Málaga,29054,Fuengirola,24331
Fuenlabrada,Madrid,28058,Fuenlabrada,23905
Fuenlabrada de los Montes,Badajoz,6051,Fuenlabrada de los Montes,12725
Fuenllana,Ciudad Real,13043,Fuenllana,16766
Fuenmayor,La Rioja,26064,Fuenmayor,24447
Fuensaldaña,Valladolid,47066,Fuensaldaña,25854
Fuensalida,Toledo,45066,Fuensalida,21186
Fuensanta,Albacete,2032,Fuensanta,16604
Fuensanta de Martos,Jaén,23034,Fuensanta de Martos,15145
Fuente Álamo de Murcia,Murcia,30021,Fuente Álamo de Murcia,19930
Fuente Carreteros,Córdoba,14901,Fuente Carreteros,13802
Fuente de Cantos,Badajoz,6052,Fuente de Cantos,19546
Fuente de Pedro Naharro,Cuenca,16086,Fuente de Pedro Naharro,18668
Fuente de Piedra,Málaga,29055,Fuente de Piedra,18610
Fuente de San Esteban (La),Salamanca,37135,La Fuente de San Esteban,18923
Fuente de Santa Cruz,Segovia,40082,Fuente de Santa Cruz,21066
Fuente del Arco,Badajoz,6053,Fuente del Arco,15113
Fuente del Maestre,Badajoz,6054,Fuente del Maestre,17952
Fuente el Fresno,Ciudad Real,13044,Fuente el Fresno,16914
Fuente el Olmo de Fuentidueña,Segovia,40083,Fuente el Olmo de Fuentidueña,21066
Fuente el Olmo de Íscar,Segovia,40084,Fuente el Olmo de Íscar,21066
Fuente el Saúz,Ávila,5077,Fuente el Saúz,17345
Fuente el Saz de Jarama,Madrid,28059,Fuente el Saz de Jarama,28432
Fuente el Sol,Valladolid,47067,Fuente el Sol,19844
Fuente Encalada,Zamora,49079,Fuente Encalada,16878
Fuente la Lancha,Córdoba,14028,Fuente la Lancha,16163
Fuente la Reina,Castellón,12063,Fuente la Reina,19448
Fuente Obejuna,Córdoba,14029,Fuente Obejuna,18005
Fuente Palmera,Córdoba,14030,Fuente Palmera,16101
Fuente Vaqueros,Granada,18079,Fuente Vaqueros,17106
Fuente-Álamo,Albacete,2033,Fuente-Álamo,16665
Fuente-Olmedo,Valladolid,47068,Fuente-Olmedo,19844
Fuente-Tójar,Córdoba,14031,Fuente-Tójar,16163
Fuentealbilla,Albacete,2034,Fuentealbilla,18266
Fuentearmegil,Soria,42085,Fuentearmegil,19216
Fuentebureba,Burgos,9135,Fuentebureba,22478
Fuentecambrón,Soria,42086,Fuentecambrón,19216
Fuentecantos,Soria,42087,Fuentecantos,19216
Fuentecén,Burgos,9136,Fuentecén,22478
Fuenteguinaldo,Salamanca,37136,Fuenteguinaldo,17879
Fuenteheridos,Huelva,21033,Fuenteheridos,16881
Fuentelahiguera de Albatages,Guadalajara,19120,Fuentelahiguera de Albatages,20180
Fuentelapeña,Zamora,49080,Fuentelapeña,16878
Fuentelcésped,Burgos,9137,Fuentelcésped,22478
Fuentelencina,Guadalajara,19121,Fuentelencina,20180
Fuentelespino de Haro,Cuenca,16087,Fuentelespino de Haro,17337
Fuentelespino de Moya,Cuenca,16088,Fuentelespino de Moya,17337
Fuenteliante,Salamanca,37137,Fuenteliante,17879
Fuentelisendo,Burgos,9138,Fuentelisendo,22478
Fuentelmonge,Soria,42088,Fuentelmonge,19216
Fuentelsaz,Guadalajara,19122,Fuentelsaz,20180
Fuentelsaz de Soria,Soria,42089,Fuentelsaz de Soria,19216
Fuentelviejo,Guadalajara,19123,Fuentelviejo,20180
Fuentemolinos,Burgos,9139,Fuentemolinos,22478
Fuentenava de Jábaga,Cuenca,16904,Fuentenava de Jábaga,17337
Fuentenebro,Burgos,9140,Fuentenebro,22478
Fuentenovilla,Guadalajara,19124,Fuentenovilla,20180
Fuentepelayo,Segovia,40086,Fuentepelayo,21066
Fuentepinilla,Soria,42090,Fuentepinilla,19216
Fuentepiñel,Segovia,40087,Fuentepiñel,21066
Fuenterrebollo,Segovia,40088,Fuenterrebollo,21066
Fuenterroble de Salvatierra,Salamanca,37138,Fuenterroble de Salvatierra,17879
Fuenterrobles,Valencia,46129,Fuenterrobles,20105
Fuentes,Cuenca,16089,Fuentes,17337
Fuentes Calientes,Teruel,44111,Fuentes Calientes,18797
Fuentes Claras,Teruel,44112,Fuentes Claras,18797
Fuentes de Andalucía,Sevilla,41042,Fuentes de Andalucía,16465
Fuentes de Año,Ávila,5078,Fuentes de Año,17345
Fuentes de Ayódar,Castellón,12064,Fuentes de Ayódar,19448
Fuentes de Béjar,Salamanca,37139,Fuentes de Béjar,17879
Fuentes de Carbajal,León,24074,Fuentes de Carbajal,18440
Fuentes de Ebro,Zaragoza,50115,Fuentes de Ebro,23652
Fuentes de Jiloca,Zaragoza,50116,Fuentes de Jiloca,19366
Fuentes de León,Badajoz,6055,Fuentes de León,15169
Fuentes de Magaña,Soria,42092,Fuentes de Magaña,19216
Fuentes de Nava,Palencia,34076,Fuentes de Nava,19171
Fuentes de Oñoro,Salamanca,37140,Fuentes de Oñoro,22529
Fuentes de Ropel,Zamora,49082,Fuentes de Ropel,16878
Fuentes de Rubielos,Teruel,44113,Fuentes de Rubielos,18797
Fuentes de Valdepero,Palencia,34077,Fuentes de Valdepero,19171
Fuentesaúco,Zamora,49081,Fuentesaúco,18071
Fuentesaúco de Fuentidueña,Segovia,40089,Fuentesaúco de Fuentidueña,21066
Fuentesecas,Zamora,49083,Fuentesecas,16878
Fuentesoto,Segovia,40091,Fuentesoto,21066
Fuentespalda,Teruel,44114,Fuentespalda,18797
Fuentespina,Burgos,9141,Fuentespina,22478
Fuentespreadas,Zamora,49084,Fuentespreadas,16878
Fuentestrún,Soria,42093,Fuentestrún,19216
Fuentidueña,Segovia,40092,Fuentidueña,21066
Fuentidueña de Tajo,Madrid,28060,Fuentidueña de Tajo,21775
Fuerte del Rey,Jaén,23035,Fuerte del Rey,17226
Fuertescusa,Cuenca,16091,Fuertescusa,17337
Fueva (La),Huesca,22113,La Fueva,22933
Fuliola (La),Lleida,25096,La Fuliola,24396
Fulleda,Lleida,25097,Fulleda,23784
Funes,Navarra,31107,Funes,18278
Fustiñana,Navarra,31108,Fustiñana,17330
Gabaldón,Cuenca,16092,Gabaldón,17337
Gabias (Las),Granada,18905,Las Gabias,22053
Gabiria,Gipuzkoa,20038,Gabiria,62712
Gádor,Almería,4047,Gádor,18998
Gaià,Barcelona,8090,Gaià,30746
Gaianes,Alicante,3072,Gaianes,19603
Gaibiel,Castellón,12065,Gaibiel,19448
Gaintza,Gipuzkoa,20037,Gaintza,53835
Gajanejos,Guadalajara,19125,Gajanejos,20180
Gajates,Salamanca,37141,Gajates,17879
Galapagar,Madrid,28061,Galapagar,35348
Galápagos,Guadalajara,19126,Galápagos,26439
Galar,Navarra,31109,Galar,25816
Galaroza,Huelva,21034,Galaroza,17271
Galbarros,Burgos,9143,Galbarros,22478
Galbárruli,La Rioja,26065,Galbárruli,21118
Galdakao,Bizkaia,48036,Galdakao,46438
Galdames,Bizkaia,48037,Galdames,39438
Gáldar,Las Palmas,35009,Gáldar,23882
Galende,Zamora,49085,Galende,16878
Galera,Granada,18082,Galera,15246
Galera (La),Tarragona,43063,La Galera,23434
Galilea,La Rioja,26066,Galilea,21118
Galindo y Perahuy,Salamanca,37142,Galindo y Perahuy,17879
Galinduste,Salamanca,37143,Galinduste,17879
Galisancho,Salamanca,37144,Galisancho,17879
Galisteo,Cáceres,10076,Galisteo,15773
Gallardos (Los),Almería,4048,Los Gallardos,17934
Gallega (La),Burgos,9144,La Gallega,22478
Gallegos,Segovia,40093,Gallegos,21066
Gallegos de Altamiros,Ávila,5079,Gallegos de Altamiros,17345
Gallegos de Argañán,Salamanca,37145,Gallegos de Argañán,17879
Gallegos de Hornija,Valladolid,47069,Gallegos de Hornija,19844
Gallegos de Sobrinos,Ávila,5080,Gallegos de Sobrinos,17345
Gallegos de Solmirón,Salamanca,37146,Gallegos de Solmirón,17879
Gallegos del Pan,Zamora,49086,Gallegos del Pan,16878
Gallegos del Río,Zamora,49087,Gallegos del Río,16878
Gallifa,Barcelona,8087,Gallifa,30746
Gallinero de Cameros,La Rioja,26067,Gallinero de Cameros,21118
Gallipienzo/Galipentzu,Navarra,31110,Gallipienzo/Galipentzu,18457
Gallocanta,Zaragoza,50117,Gallocanta,19366
Gallués/Galoze,Navarra,31111,Gallués/Galoze,19704
Gallur,Zaragoza,50118,Gallur,22279
Galve,Teruel,44115,Galve,18797
Galve de Sorbe,Guadalajara,19127,Galve de Sorbe,20180
Gálvez,Toledo,45067,Gálvez,18950
Gamiz-Fika,Bizkaia,48038,Gamiz-Fika,64526
Gamones,Zamora,49088,Gamones,16878
Gandesa,Tarragona,43064,Gandesa,23943
Gandia,Valencia,46131,Gandia,23819
Garaballa,Cuenca,16093,Garaballa,17337
Garachico,Santa Cruz de Tenerife,38015,Garachico,19039
Garafía,Santa Cruz de Tenerife,38016,Garafía,15798
Garai,Bizkaia,48039,Garai,81969
Garaioa,Navarra,31112,Garaioa,16872
Garbayuela,Badajoz,6056,Garbayuela,15113
Garcia,Tarragona,43065,Garcia,23434
Garciaz,Cáceres,10077,Garciaz,15773
Garcibuey,Salamanca,37147,Garcibuey,17879
Garcihernández,Salamanca,37148,Garcihernández,17879
Garcillán,Segovia,40094,Garcillán,21066
Garciotum,Toledo,45068,Garciotum,18671
Garcirrey,Salamanca,37149,Garcirrey,17879
Garde,Navarra,31113,Garde,18529
Gargallo,Teruel,44116,Gargallo,18797
Garganta (La),Cáceres,10078,La Garganta,15773
Garganta de los Montes,Madrid,28062,Garganta de los Montes,25179
Garganta del Villar,Ávila,5081,Garganta del Villar,17345
Garganta la Olla,Cáceres,10079,Garganta la Olla,15773
Gargantilla,Cáceres,10080,Gargantilla,15773
Gargantilla del Lozoya y Pinilla de Buitrago,Madrid,28063,Gargantilla del Lozoya y Pinilla de Buitrago,25179
Gargüera,Cáceres,10081,Gargüera,15773
Garidells (Els),Tarragona,43066,Els Garidells,23434
Garínoain,Navarra,31114,Garínoain,20809
Garlitos,Badajoz,6057,Garlitos,15113
Garrafe de Torío,León,24076,Garrafe de Torío,25023
Garralda,Navarra,31115,Garralda,17161
Garray,Soria,42094,Garray,19216
Garriga (La),Barcelona,8088,La Garriga,36776
Garrigàs,Girona,17075,Garrigàs,31051
Garrigoles,Girona,17076,Garrigoles,31051
Garriguella,Girona,17077,Garriguella,31051
Garrobo (El),Sevilla,41043,El Garrobo,17654
Garrovilla (La),Badajoz,6058,La Garrovilla,16391
Garrovillas de Alconétar,Cáceres,10082,Garrovillas de Alconétar,15488
Garrucha,Almería,4049,Garrucha,19556
Garvín,Cáceres,10083,Garvín,15773
Gascones,Madrid,28064,Gascones,25179
Gascueña,Cuenca,16094,Gascueña,17337
Gascueña de Bornova,Guadalajara,19129,Gascueña de Bornova,20180
Gastor (El),Cádiz,11018,El Gastor,15728
Gata,Cáceres,10084,Gata,13861
Gata de Gorgos,Alicante,3071,Gata de Gorgos,21621
Gatika,Bizkaia,48040,Gatika,55017
Gatón de Campos,Valladolid,47070,Gatón de Campos,19844
Gátova,Valencia,46902,Gátova,20105
