codigo_ine,municipio,provincia,comunidad_autonoma,municipio_nombre_humano,num_centros_salud,num_centros_urgencias,num_hospitales,num_colegios,num_universidades,linea_costa_provincia,linea_montana_provincia,poblacion,superficie,densidad_poblacion,lat,lon,feb_avg_min_temp,feb_avg_max_temp,feb_avg_temp,feb_avg_humidity,feb_avg_wind,feb_avg_min_rain,feb_avg_max_rain,feb_avg_rain,feb_avg_clouds,feb_avg_sunshine_hours,jul_avg_min_temp,jul_avg_max_temp,jul_avg_temp,jul_avg_humidity,jul_avg_wind,jul_avg_min_rain,jul_avg_max_rain,jul_avg_rain,jul_avg_clouds,jul_avg_sunshine_hours,kms_capital_provincia,altitud,renta_bruta_media,precio_m2_venta,num_casas_venta,precio_m2_alquiler,num_casas_alquiler,precio_m2_venta_provincia,precio_medio_venta_provincia,precio_m2_alquiler_provincia,precio_medio_alquiler_provincia,tasa_actividad_provincia,tasa_paro_provincia,tasa_empleo_provincia,num_empleos_provincia,cobertura_30,cobertura_100,cobertura_3g,cobertura_4g,sitios_comercio,sitios_turismo,sitios_alojamiento,sitios_ocio,sitios_natural,sitios_servicio,sitios_actividad,sitios_entretenimiento,sitios_catering,sitios_sport,sitios_edificio,sitios_acceso_limitado,sitios_artificial,sitios_acceso,sitios_sin_acceso,sitios_patrimonio,sitios_carretera,sitios_cuota,sitios_comodidad
34107,Micieces de Ojeda,Palencia,Castilla y León,Micieces de Ojeda,2,0,0,0,0,2,2,71,20.73,3.42,42.69078,-4.46166,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,87.04,935,19171,785.71,1,-,0,1352,128845,7,499,55.84,10.52,49.97,442,0.0,0.0,98.5,100.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
50169,Miedes de Aragón,Zaragoza,Aragón,Miedes de Aragón,1,0,0,0,0,2,1,429,55.38,7.75,41.24791,-1.45187,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,64.68,878,19366,-,-,-,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,51.0,99.0,66.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19181,Miedes de Atienza,Guadalajara,Castilla-La Mancha,Miedes de Atienza,1,0,0,0,0,0,1,54,42.99,1.26,41.26672,-2.96376,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,97.87,1160,20180,535.35,1,-,0,1372,146012,8,691,62.89,11.65,55.57,663,100.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
39044,Miengo,Cantabria,Cantabria,Miengo,3,0,0,3,0,1,1,5059,24.45,206.91,43.430649,-3.999015,-0.42,19.73,9.47,78.11,12.35,0,3.0,0.11,48.17,70.9,11.44,29.33,19.93,82.21,8.64,0,3.0,0.04,47.41,97.0,19.08,35,25540,1251.99,131,11.39,4,1737,156073,11,881,54.81,8.17,50.33,817,98.33,5.33,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
39045,Miera,Cantabria,Cantabria,Miera,2,0,0,0,0,1,1,386,34.11,11.32,43.28394,-3.71624,-0.42,19.73,9.47,78.11,12.35,0,3.0,0.11,48.17,70.9,11.44,29.33,19.93,82.21,8.64,0,3.0,0.04,47.41,97.0,34.73,577,19676,799.0,17,-,0,1737,156073,11,881,54.81,8.17,50.33,817,0.0,0.0,90.91,47.91,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0
17105,Mieres,Asturias,Principado de Asturias,Mieres,13,3,1,17,1,1,1,37026,146.04,253.53,43.36128,-5.77371,-1.52,17.05,7.63,80.0,8.53,0,3.0,0.1,53.71,49.7,10.25,29.18,19.09,82.25,6.62,0,12.0,0.06,43.7,137.1,10.69,270,19263,-,-,-,0,1568,139373,9,672,48.86,11.36,43.31,929,56.0,13.0,97.0,97.0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0
33037,Mieres,Girona,Cataluña,Mieres,1,0,1,1,0,1,1,349,26.1,13.37,42.12247,2.6385,0.78,18.94,10.33,72.33,11.23,0,12.0,0.07,34.52,107.1,17.51,32.89,25.31,66.34,9.4,0,12.0,0.09,17.22,247.9,40.54,284,26419,865.9,13,-,0,2169,193575,11,941,63.76,8.26,58.49,1248,4.0,0.0,100.0,100.0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0
19182,Mierla (La),Guadalajara,Castilla-La Mancha,La Mierla,1,0,0,0,0,0,1,40,19.82,2.02,40.93518,-3.23277,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,43.97,976,20180,0,0,-,0,1372,146012,8,691,62.89,11.65,55.57,663,100.0,0.0,100.0,96.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
37190,Mieza,Salamanca,Castilla y León,Mieza,1,0,0,0,0,0,2,189,34.82,5.43,41.16424,-6.69137,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,98.48,651,17879,60.0,1,-,0,1673,156058,9,801,55.83,10.3,50.08,538,35.0,0.0,99.0,100.0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07902,Migjorn Gran (Es),Illes Balears,Islas Baleares,Es Migjorn Gran,1,0,0,3,0,1,2,1500,31.44,47.71,39.94698,4.049753,1.26,20.43,11.28,77.93,11.63,0,3.0,0.02,29.32,63.8,18.37,36.17,26.68,62.8,10.87,0,12.0,0.01,10.73,273.7,126.29,111,24793,5441.18,26,-,0,3139,358810,14,1392,65.42,9.29,59.34,1924,100.0,100.0,100.0,100.0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0
45101,Miguel Esteban,Toledo,Castilla-La Mancha,Miguel Esteban,1,0,0,3,0,0,2,4809,92.96,51.73,39.523603,-3.075882,-2.19,18.07,7.72,70.85,11.74,0,3.0,0.04,28.85,122.3,14.51,38.63,27.12,35.48,10.51,0,3.0,0.01,5.46,362.1,120.41,680,17381,-,-,1.35,1,1023,103420,7,582,62.04,14.93,52.77,789,100.0,100.0,100.0,100.0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40128,Migueláñez,Segovia,Castilla y León,Migueláñez,1,0,0,0,0,3,1,129,19.22,6.71,41.12155,-4.3641,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,38.63,887,21066,-,-,-,0,1329,133270,9,790,59.18,7.74,54.6,427,100.0,0.0,100.0,100.0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
13056,Miguelturra,Ciudad Real,Castilla-La Mancha,Miguelturra,1,1,0,13,0,3,2,15658,118.12,132.56,38.965953,-3.893114,-2.82,19.32,8.38,75.13,7.63,0,12.0,0.09,37.65,108.9,13.6,40.55,28.09,36.08,7.24,0,0.9,0.0,7.38,353.3,5.26,631,23820,977.78,292,4.18,16,936,96893,5,461,55.64,17.1,46.12,496,99.0,45.0,100.0,100.0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
05127,Mijares,Ávila,Castilla y León,Mijares,1,0,0,1,0,0,1,743,47.22,15.73,40.29654,-4.83651,-2.11,18.04,7.71,70.46,11.52,0,3.0,0.04,29.26,119.4,14.3,38.49,27.05,36.06,10.33,0,3.0,0.01,5.5,357.0,67.42,858,17345,736.51,22,5.0,1,1022,99417,6,520,52.78,14.86,44.94,374,100.0,0.0,100.0,100.0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
29070,Mijas,Málaga,Andalucía,Mijas,3,1,0,36,0,1,2,86744,148.73,583.23,36.595649,-4.6357,5.91,20.15,12.66,74.04,16.09,0,3.0,0.08,31.6,111.7,16.38,35.88,24.41,68.19,11.77,0,3.0,0.02,13.02,286.8,27.93,406,22982,2711.2,5057,14.21,183,2630,301594,11,1055,56.97,17.76,46.85,1851,84.0,59.67,100.0,100.0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
43083,Milà (El),Tarragona,Cataluña,El Milà,1,0,0,1,0,1,2,191,4.17,45.8,41.25,1.2,-1.73,20.02,9.63,70.27,11.09,0,3.0,0.03,27.37,93.5,14.95,32.58,25.05,65.05,8.86,0,12.0,0.07,19.51,163.1,20.19,171,23434,-,-,-,0,1552,140182,9,736,56.53,10.63,50.52,1234,100.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
31169,Milagro,Navarra,Comunidad Foral de Navarra,Milagro,1,1,0,3,0,2,2,3470,28.44,122.01,42.241903,-1.763721,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,76.66,296,16836,882.45,24,8.33,1,1691,164441,10,981,58.7,8.76,53.56,1155,87.0,80.0,100.0,100.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
09218,Milagros,Burgos,Castilla y León,Milagros,1,0,0,1,0,2,2,438,22.03,19.89,41.575,-3.69907,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,97.16,847,22478,1423.54,4,-,0,1445,138383,8,633,58.94,9.7,53.23,677,100.0,0.0,100.0,100.0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
37191,Milano (El),Salamanca,Castilla y León,El Milano,1,0,0,0,0,0,2,99,22.66,4.37,41.098412,-6.604347,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,88.09,730,17879,-,-,-,0,1673,156058,9,801,55.83,10.3,50.08,538,100.0,0.0,100.0,87.0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19184,Millana,Guadalajara,Castilla-La Mancha,Millana,1,0,0,0,0,0,1,108,27.81,3.88,40.50717,-2.57116,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,69.9,827,20180,220.0,1,-,0,1372,146012,8,691,62.89,11.65,55.57,663,100.0,0.0,100.0,99.0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10122,Millanes,Cáceres,Extremadura,Millanes,1,0,0,0,0,0,3,255,17.57,14.51,39.84917,-5.58079,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,111.59,372,15773,629.63,3,-,0,1132,119586,6,497,54.28,17.78,44.63,452,61.0,0.0,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
46167,Millares,Valencia,Comunidad Valenciana,Millares,1,1,0,0,0,1,0,341,105.51,3.23,39.25,-0.76667,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,63.26,168,20105,-,-,-,0,1445,163450,11,1042,59.18,12.36,51.87,3312,100.0,100.0,100.0,2.0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
03086,Millena,Alicante,Comunidad Valenciana,Millena,1,0,0,0,0,1,3,242,9.77,24.76,38.73082,-0.36274,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,71.42,638,19603,1787.05,2,-,0,1663,176931,9,845,57.08,14.13,49.01,1773,100.0,100.0,100.0,100.0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
49118,Milles de la Polvorosa,Zamora,Castilla y León,Milles de la Polvorosa,1,0,0,0,0,3,2,208,18.12,11.48,41.92339,-5.73309,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,65.44,703,16878,-,-,-,0,1151,118790,5,497,50.28,12.1,44.2,388,100.0,0.0,69.0,100.0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0
19183,Milmarcos,Guadalajara,Castilla-La Mancha,Milmarcos,1,0,0,0,0,0,1,73,43.91,1.66,41.08622,-1.87652,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,143.89,1061,20180,321.3,3,-,0,1372,146012,8,691,62.89,11.65,55.57,663,0.0,0.0,100.0,100.0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21049,Minas de Riotinto,Huelva,Andalucía,Minas de Riotinto,3,0,1,4,0,1,0,3778,23.31,162.05,37.694139,-6.594492,5.49,25.43,14.89,70.71,12.67,0,3.0,0.02,26.97,160.4,17.53,40.6,28.73,55.8,12.74,0,0.3,0.0,5.93,377.2,69.18,419,23048,664.92,36,-,0,1299,122249,10,761,56.77,12.24,49.83,472,97.0,66.67,100.0,100.0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
02048,Minaya,Albacete,Castilla-La Mancha,Minaya,1,0,0,2,0,2,2,1483,69.78,21.25,39.269856,-2.321385,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,54.79,728,16018,246.8,20,-,0,1300,152281,7,659,58.07,12.41,50.86,532,100.0,100.0,100.0,100.0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
16125,Minglanilla,Cuenca,Castilla-La Mancha,Minglanilla,1,1,0,4,0,2,2,2237,109.64,20.4,39.536862,-1.597799,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,84.17,824,16676,421.89,21,5.62,2,1139,119313,8,608,56.94,10.77,50.81,329,100.0,100.0,100.0,100.0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
05128,Mingorría,Ávila,Castilla y León,Mingorría,1,0,0,1,0,0,1,377,30.69,12.28,40.75192,-4.66583,-2.11,18.04,7.71,70.46,11.52,0,3.0,0.04,29.26,119.4,14.3,38.49,27.05,36.06,10.33,0,3.0,0.01,5.5,357.0,17.66,1036,17345,606.86,13,7.85,2,1022,99417,6,520,52.78,14.86,44.94,374,50.0,50.0,100.0,100.0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
15048,Miño,A Coruña,Galicia,Miño,1,0,0,2,0,1,3,6423,32.97,194.81,43.35,-8.2,1.15,18.2,9.8,81.19,12.71,0,12.0,0.16,46.29,57.5,11.34,32.72,19.48,78.74,9.94,0,12.0,0.02,37.93,131.8,34.33,11,26696,1341.4,193,11.62,20,1583,156959,8,666,53.86,10.92,47.98,1466,55.84,6.68,99.63,99.65,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
42115,Miño de Medinaceli,Soria,Castilla y León,Miño de Medinaceli,3,0,0,0,0,3,1,83,56.25,1.48,41.17499,-2.555655,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,77.09,1162,19216,-,-,-,0,1288,129163,7,604,60.4,7.32,55.98,393,25.0,0.0,95.75,61.75,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42116,Miño de San Esteban,Soria,Castilla y León,Miño de San Esteban,1,0,0,0,0,3,1,43,48.89,0.88,41.53584,-3.34579,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,84.0,938,19216,-,-,-,0,1288,129163,7,604,60.4,7.32,55.98,393,0.0,0.0,99.0,99.0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
19185,Miñosa (La),Guadalajara,Castilla-La Mancha,La Miñosa,3,0,0,0,0,0,1,34,44.0,0.77,41.17948,-2.93226,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,91.82,1016,20180,177.1,3,-,0,1372,146012,8,691,62.89,11.65,55.57,663,100.0,0.0,98.0,88.75,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
16126,Mira,Cuenca,Castilla-La Mancha,Mira,2,1,0,0,0,2,2,908,212.86,4.27,39.71667,-1.43333,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,124.97,849,17337,367.84,13,2.78,1,1139,119313,8,608,56.94,10.77,50.81,329,50.0,0.0,100.0,99.5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10123,Mirabel,Cáceres,Extremadura,Mirabel,1,0,0,1,0,0,3,669,49.3,13.57,39.862175,-6.232815,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,69.92,510,15773,427.96,11,-,0,1132,119586,6,497,54.28,17.78,44.63,452,54.0,0.0,100.0,99.0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19186,Mirabueno,Guadalajara,Castilla-La Mancha,Mirabueno,1,0,0,0,0,0,1,78,19.46,4.01,40.94479,-2.72438,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,55.02,1069,20180,719.12,4,-,0,1372,146012,8,691,62.89,11.65,55.57,663,100.0,0.0,100.0,99.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
28085,Miraflores de la Sierra,Madrid,Comunidad de Madrid,Miraflores de la Sierra,1,0,0,5,0,3,2,6585,56.66,116.22,40.81065,-3.76748,-3.63,17.89,7.29,71.71,10.87,0,3.0,0.04,28.94,122.1,13.56,38.27,26.79,35.39,9.68,0,3.0,0.02,5.98,347.5,58.82,1122,31697,1868.3,145,8.99,15,3314,343514,16,1414,63.79,10.18,57.29,13139,24.5,20.0,99.5,99.33,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
31170,Mirafuentes,Navarra,Comunidad Foral de Navarra,Mirafuentes,0,0,0,0,0,2,2,61,2.65,23.05,42.62297,-2.27966,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,70.81,634,23213,428.61,4,-,0,1691,164441,10,981,58.7,8.76,53.56,1155,97.0,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
25135,Miralcamp,Lleida,Cataluña,Miralcamp,1,0,0,0,0,2,1,1366,14.9,91.68,41.604716,0.880115,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,32.34,272,24516,437.34,5,-,0,1159,114344,7,654,60.66,10.3,54.42,796,100.0,100.0,100.0,100.0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
19187,Miralrío,Guadalajara,Castilla-La Mancha,Miralrío,1,0,0,0,0,0,1,59,8.21,7.19,40.891829,-2.938277,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,42.46,1033,20180,0,0,-,0,1372,146012,8,691,62.89,11.65,55.57,663,100.0,0.0,99.0,99.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
46168,Miramar,Valencia,Comunidad Valenciana,Miramar,2,0,0,0,0,1,0,2740,2.56,1071.95,38.949498,-0.142578,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,74.96,17,22247,1163.49,186,8.06,13,1445,163450,11,1042,59.18,12.36,51.87,3312,98.5,21.5,100.0,100.0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
44149,Mirambel,Teruel,Aragón,Mirambel,1,0,0,0,0,2,1,111,45.47,2.44,40.58733,-0.34266,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,103.45,915,18797,-,-,-,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,89.0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
31171,Miranda de Arga,Navarra,Comunidad Foral de Navarra,Miranda de Arga,1,0,0,1,0,2,2,852,59.79,14.25,42.482368,-1.825798,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,48.05,321,18135,746.8,12,-,0,1691,164441,10,981,58.7,8.76,53.56,1155,100.0,0.0,100.0,100.0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0
37192,Miranda de Azán,Salamanca,Castilla y León,Miranda de Azán,1,0,0,0,0,0,2,449,24.07,18.65,40.88055,-5.674305,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,12.77,841,17879,846.05,15,-,0,1673,156058,9,801,55.83,10.3,50.08,538,65.67,0.0,99.67,99.17,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
09219,Miranda de Ebro,Burgos,Castilla y León,Miranda de Ebro,6,1,1,19,0,2,2,35528,101.2,351.07,42.686895,-2.9424,-3.31,17.78,6.96,82.07,10.44,0,3.0,0.08,50.46,44.4,9.02,35.75,20.22,74.43,10.37,0,3.0,0.04,40.26,95.3,85.51,466,27419,1206.9,760,7.22,21,1445,138383,8,633,58.94,9.7,53.23,677,75.19,30.96,99.96,99.58,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
37193,Miranda del Castañar,Salamanca,Castilla y León,Miranda del Castañar,1,1,0,1,0,0,2,382,21.07,18.13,40.48448,-5.99581,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,94.86,647,17879,477.35,10,-,0,1673,156058,9,801,55.83,10.3,50.08,538,98.0,0.0,100.0,100.0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
06084,Mirandilla,Badajoz,Extremadura,Mirandilla,1,0,0,1,0,3,0,1247,41.59,29.98,39.000519,-6.289964,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,72.03,294,17432,573.8,21,-,0,1149,126096,7,530,56.6,16.14,47.46,534,100.0,0.0,100.0,100.0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
09220,Miraveche,Burgos,Castilla y León,Miraveche,1,0,0,0,0,2,2,85,22.7,3.74,42.67396,-3.19947,-3.31,17.78,6.96,82.07,10.44,0,3.0,0.08,50.46,44.4,9.02,35.75,20.22,74.43,10.37,0,3.0,0.04,40.26,95.3,66.62,806,22478,440.18,4,-,0,1445,138383,8,633,58.94,9.7,53.23,677,0.0,0.0,99.0,99.0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
43084,Miravet,Tarragona,Cataluña,Miravet,1,0,0,1,0,1,2,685,32.69,20.95,41.0393,0.59665,-1.73,20.02,9.63,70.27,11.09,0,3.0,0.03,27.37,93.5,14.95,32.58,25.05,65.05,8.86,0,12.0,0.07,19.51,163.1,67.94,35,23434,-,-,-,0,1552,140182,9,736,56.53,10.63,50.52,1234,100.0,100.0,100.0,99.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
44150,Miravete de la Sierra,Teruel,Aragón,Miravete de la Sierra,1,0,0,0,0,2,1,38,36.51,1.04,40.56705,-0.70855,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,61.05,1328,18797,-,-,-,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,86.0,81.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
05129,Mirón (El),Ávila,Castilla y León,El Mirón,2,0,0,0,0,0,1,114,31.08,3.67,40.53322,-5.40552,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,73.79,1257,17345,487.17,3,-,0,1022,99417,6,520,52.78,14.86,44.94,374,0.0,0.0,94.5,86.0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05130,Mironcillo,Ávila,Castilla y León,Mironcillo,1,0,0,0,0,0,1,105,15.23,6.89,40.55435,-4.82449,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,18.94,1120,17345,720.72,1,-,0,1022,99417,6,520,52.78,14.86,44.94,374,93.0,0.0,100.0,100.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
05131,Mirueña de los Infanzones,Ávila,Castilla y León,Mirueña de los Infanzones,1,0,0,0,0,0,1,84,31.21,2.69,40.738133,-5.08621,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,39.37,1129,17345,294.34,2,-,0,1022,99417,6,520,52.78,14.86,44.94,374,0.0,0.0,91.0,80.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
46169,Mislata,Valencia,Comunidad Valenciana,Mislata,2,1,1,25,0,1,0,44320,2.03,21832.51,39.475699,-0.42134,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,6.56,33,24319,1900.96,272,8.95,18,1445,163450,11,1042,59.18,12.36,51.87,3312,100.0,100.0,100.0,100.0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36029,Moaña,Pontevedra,Galicia,Moaña,3,1,0,1,0,1,3,19496,35.06,556.15,42.28333,-8.75,3.22,19.33,11.0,83.91,12.74,0,12.0,0.08,46.3,87.3,13.8,33.44,21.48,74.52,9.9,0,12.0,0.02,25.99,231.7,31.03,119,22876,1594.01,201,16.24,8,1893,193302,9,818,53.96,12.41,47.26,1021,99.36,64.44,100.0,100.0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0
