codigo_ine,num_centros_salud,num_centros_urgencias,num_hospitales,num_colegios,num_universidades,linea_costa_provincia,linea_montana_provincia,poblacion,superficie,densidad_poblacion,feb_avg_min_temp,feb_avg_max_temp,feb_avg_temp,feb_avg_humidity,feb_avg_wind,feb_avg_min_rain,feb_avg_max_rain,feb_avg_rain,feb_avg_clouds,feb_avg_sunshine_hours,jul_avg_min_temp,jul_avg_max_temp,jul_avg_temp,jul_avg_humidity,jul_avg_wind,jul_avg_min_rain,jul_avg_max_rain,jul_avg_rain,jul_avg_clouds,jul_avg_sunshine_hours,kms_capital_provincia,altitud,renta_bruta_media,precio_m2_venta,num_casas_venta,precio_m2_alquiler,num_casas_alquiler,precio_m2_venta_provincia,precio_medio_venta_provincia,precio_m2_alquiler_provincia,precio_medio_alquiler_provincia,tasa_actividad_provincia,tasa_paro_provincia,tasa_empleo_provincia,num_empleos_provincia,cobertura_30,cobertura_100,cobertura_3g,cobertura_4g,sitios_comercio,sitios_turismo,sitios_alojamiento,sitios_ocio,sitios_natural,sitios_servicio,sitios_actividad,sitios_entretenimiento,sitios_catering,sitios_sport,sitios_edificio,sitios_acceso_limitado,sitios_artificial,sitios_acceso,sitios_sin_acceso,sitios_patrimonio,sitios_carretera,sitios_cuota,sitios_comodidad
29094,9,2,2,37,0,1,2,82967,158.19,524.48,5.91,20.15,12.66,74.04,16.09,0,3.0,0.08,31.6,111.7,16.38,35.88,24.41,68.19,11.77,0,3.0,0.02,13.02,286.8,42.92,56,21933,1648.45,805,8.67,20,2630,301594,11,1055,56.97,17.76,46.85,1851,86.75,55.67,100.0,99.92,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
4099,1,1,0,10,0,1,2,6521,282.54,23.08,2.41,23.26,12.49,63.65,11.27,0,3.0,0.02,26.17,135.7,17.76,37.93,26.77,62.42,9.58,0,3.0,0.0,11.66,314.9,159.83,837,18022,696.39,193,3.57,5,1168,109377,8,668,61.31,15.39,51.87,655,20.89,3.29,98.46,98.5,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
47190,1,0,0,0,0,3,0,115,19.95,5.76,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,36.71,834,19844,0,0,0,0,1497,151208,8,668,54.49,9.35,49.39,947,100.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22245,1,0,0,0,0,2,1,480,16.54,29.02,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,114.18,132,22933,447.64,7,0,0,1513,123979,8,636,57.78,10.87,51.5,526,95.0,90.0,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
50278,1,0,0,0,0,2,1,203,59.79,3.4,-0.78,19.46,8.29,71.54,17.21,0,3.0,0.02,30.08,94.3,13.76,38.72,25.49,48.87,17.57,0,3.0,0.01,12.64,245.5,48.38,178,19366,188.46,7,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,100.0,100.0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
50279,1,0,0,0,0,2,1,76,10.4,7.3,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,72.69,631,19366,0,0,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,100.0,100.0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
42201,0,0,0,0,0,3,1,28,18.57,1.51,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,6.74,1043,19216,0,0,0,0,1288,129163,7,604,60.4,7.32,55.98,393,86.0,0.0,100.0,100.0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
42202,1,0,0,0,0,3,1,19,19.68,0.97,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,63.56,1005,19216,26.67,1,0,0,1288,129163,7,604,60.4,7.32,55.98,393,0.0,0.0,100.0,73.0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
28167,1,1,0,7,0,3,2,12543,14.35,873.85,-2.37,17.94,7.58,72.6,11.95,0,3.0,0.04,28.32,124.1,14.36,38.5,27.08,35.74,11.16,0,3.0,0.01,5.58,354.8,25.9,556,27708,1854.97,89,7.89,3,3314,343514,16,1414,63.79,10.18,57.29,13139,100.0,100.0,100.0,100.0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
34199,5,0,0,2,0,2,2,1187,198.94,5.97,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,98.87,1121,23769,630.87,15,0,0,1352,128845,7,499,55.84,10.52,49.97,442,67.43,0.0,95.0,81.29,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37347,1,0,0,0,0,0,2,514,25.5,20.15,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,20.11,813,17879,1607.14,15,0,0,1673,156058,9,801,55.83,10.3,50.08,538,98.0,0.0,100.0,100.0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
16240,1,0,0,0,0,2,2,112,42.98,2.61,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,68.73,942,17337,322.09,6,2.05,1,1139,119313,8,608,56.94,10.77,50.81,329,0.0,0.0,100.0,100.0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47191,1,0,0,0,0,3,0,118,22.64,5.21,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,25.45,778,19844,0,0,0,0,1497,151208,8,668,54.49,9.35,49.39,947,0.0,0.0,100.0,99.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28168,2,0,0,2,0,3,2,2083,34.14,61.01,-3.63,17.89,7.29,71.71,10.87,0,3.0,0.04,28.94,122.1,13.56,38.27,26.79,35.39,9.68,0,3.0,0.02,5.98,347.5,51.75,906,24710,1418.88,39,7.71,4,3314,343514,16,1414,63.79,10.18,57.29,13139,83.71,25.29,95.57,100.0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
22909,1,0,0,1,0,2,1,399,10.08,39.58,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,102.93,203,22933,752.84,1,0,0,1513,123979,8,636,57.78,10.87,51.5,526,100.0,85.0,100.0,100.0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0
43163,2,0,1,20,0,1,2,38891,36.5,1065.41,-1.49,20.08,9.75,70.06,10.76,0,3.0,0.03,27.37,94.3,15.17,32.62,25.18,65.16,8.96,0,12.0,0.07,19.45,168.6,39.92,52,27098,1154.24,1512,9.96,35,1552,140182,9,736,56.53,10.63,50.52,1234,90.5,52.9,100.0,100.0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
49234,1,0,0,0,0,3,2,416,42.05,9.89,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,24.34,714,16878,0,0,0,0,1151,118790,5,497,50.28,12.1,44.2,388,100.0,100.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
34023,1,1,0,5,0,2,2,6399,14.25,449.04,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,16.7,724,23913,857.05,150,4.67,7,1352,128845,7,499,55.84,10.52,49.97,442,66.67,66.67,99.67,99.33,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
46254,7,0,0,1,0,1,0,1194,272.22,4.39,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,98.85,746,16317,0,0,4.0,1,1445,163450,11,1042,59.18,12.36,51.87,3312,30.86,8.0,100.0,99.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17210,1,0,0,2,0,1,1,914,25.51,35.83,-0.59,20.14,9.69,68.47,16.52,0,3.0,0.04,38.23,115.1,16.6,35.21,25.51,56.07,15.55,0,3.0,0.02,21.88,273.7,39.97,33,31051,1656.48,30,0,0,2169,193575,11,941,63.76,8.26,58.49,1248,96.12,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
45182,1,0,0,0,0,0,2,1084,140.09,7.74,-2.19,18.07,7.72,70.85,11.74,0,3.0,0.04,28.85,122.3,14.51,38.63,27.12,35.48,10.51,0,3.0,0.01,5.46,362.1,42.54,892,17763,0,0,3.11,3,1023,103420,7,582,62.04,14.93,52.77,789,100.0,100.0,100.0,100.0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18185,2,0,0,1,0,1,1,666,42.44,15.69,-4.3,18.82,7.19,76.1,6.34,0,3.0,0.12,32.88,126.1,12.74,39.26,27.04,37.42,6.8,0,0.9,0.0,6.43,335.0,31.01,860,16108,566.45,17,6.92,1,1691,181669,8,760,58.31,22.18,45.37,697,98.0,50.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
45183,1,0,0,3,0,0,2,3684,18.9,194.92,-2.11,18.04,7.71,70.46,11.52,0,3.0,0.04,29.26,119.4,14.3,38.49,27.05,36.06,10.33,0,3.0,0.01,5.5,357.0,50.01,625,22760,1005.09,50,4.98,4,1023,103420,7,582,62.04,14.93,52.77,789,99.0,96.0,99.67,99.67,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
45184,1,0,0,0,0,0,2,233,6.53,35.71,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,129.35,311,18671,0,0,2.0,1,1023,103420,7,582,62.04,14.93,52.77,789,0.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26163,1,0,0,0,0,2,2,214,9.63,22.22,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,19.22,639,21118,721.12,16,0,0,1457,148105,8,703,60.27,10.19,54.13,677,100.0,100.0,100.0,100.0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47192,1,0,0,0,0,3,0,98,16.21,6.04,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,40.23,762,19844,0,0,0,0,1497,151208,8,668,54.49,9.35,49.39,947,100.0,100.0,100.0,100.0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
37348,1,0,0,0,0,0,2,101,18.02,5.61,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,31.36,856,17879,0,0,0,0,1673,156058,9,801,55.83,10.3,50.08,538,100.0,0.0,100.0,100.0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
40224,1,0,0,0,0,3,1,17,5.98,2.84,-3.63,17.89,7.29,71.71,10.87,0,3.0,0.04,28.94,122.1,13.56,38.27,26.79,35.39,9.68,0,3.0,0.02,5.98,347.5,55.28,1121,21066,0,0,3.06,1,1329,133270,9,790,59.18,7.74,54.6,427,0.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0
26164,1,0,0,0,0,2,2,55,72.93,0.75,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,70.13,985,21118,357.8,4,0,0,1457,148105,8,703,60.27,10.19,54.13,677,60.0,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
28169,2,0,0,2,0,3,2,2387,9.79,243.74,-3.63,17.89,7.29,71.71,10.87,0,3.0,0.04,28.94,122.1,13.56,38.27,26.79,35.39,9.68,0,3.0,0.02,5.98,347.5,56.81,929,44262,1358.32,4,6.01,1,3314,343514,16,1414,63.79,10.18,57.29,13139,83.0,58.0,100.0,100.0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4100,2,1,0,12,0,1,2,17700,57.59,307.35,6.57,20.76,13.76,70.53,16.45,0,0.9,0.01,21.46,120.4,18.99,37.01,26.23,68.78,13.03,0,0.3,0.0,9.21,291.1,90.59,107,21578,1542.16,1475,10.88,224,1168,109377,8,668,61.31,15.39,51.87,655,100.0,80.5,100.0,100.0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
50280,1,0,0,0,0,2,1,314,27.66,11.35,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,69.45,632,19366,0,0,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,47.5,0.0,95.5,96.5,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
25242,1,0,0,2,0,2,1,880,35.85,24.55,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,56.21,436,23784,359.27,17,0,0,1159,114344,7,654,60.66,10.3,54.42,796,100.0,100.0,100.0,100.0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0
32084,1,0,0,0,0,2,2,914,94.23,9.7,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,40.47,804,16806,88.08,3,0,0,1434,156580,6,564,48.99,10.84,43.68,471,49.35,0.0,99.98,100.0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3138,1,0,0,5,0,1,3,4841,8.16,593.33,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,91.03,11,19518,1779.87,258,8.15,9,1663,176931,9,845,57.08,14.13,49.01,1773,95.0,84.0,100.0,100.0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0
17211,1,0,0,2,0,1,1,1183,9.38,126.12,-0.59,20.14,9.69,68.47,16.52,0,3.0,0.04,38.23,115.1,16.6,35.21,25.51,56.07,15.55,0,3.0,0.02,21.88,273.7,31.61,20,26925,1421.98,9,0,0,2169,193575,11,941,63.76,8.26,58.49,1248,100.0,100.0,100.0,100.0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0
32085,1,1,1,9,0,2,2,13644,94.11,144.98,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,74.08,387,20512,688.87,92,3.77,5,1434,156580,6,564,48.99,10.84,43.68,471,88.94,27.67,99.39,100.0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
34201,1,0,0,0,0,2,2,169,57.36,2.95,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,44.16,814,19171,185.24,3,0,0,1352,128845,7,499,55.84,10.52,49.97,442,36.0,0.0,100.0,99.0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43164,1,0,0,0,0,1,2,458,18.09,25.32,-1.49,20.08,9.75,70.06,10.76,0,3.0,0.03,27.37,94.3,15.17,32.62,25.18,65.16,8.96,0,12.0,0.07,19.45,168.6,28.69,149,23434,0,0,0,0,1552,140182,9,736,56.53,10.63,50.52,1234,35.25,0.0,100.0,100.0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49235,1,0,0,0,0,3,2,448,47.89,9.36,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,52.21,776,16878,220.84,3,0,0,1151,118790,5,497,50.28,12.1,44.2,388,100.0,100.0,100.0,100.0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
22247,0,0,0,0,0,2,1,41,108.48,0.38,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,129.39,1030,22933,100.0,1,0,0,1513,123979,8,636,57.78,10.87,51.5,526,19.0,0.0,84.2,75.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
31251,1,1,0,0,0,2,2,4341,78.96,54.98,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,82.0,414,18971,1043.65,89,4.04,2,1691,164441,10,981,58.7,8.76,53.56,1155,40.0,4.5,99.5,99.5,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
47193,1,0,0,1,0,3,0,2160,17.98,120.14,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,17.66,692,29008,906.25,26,0,0,1497,151208,8,668,54.49,9.35,49.39,947,100.0,97.0,100.0,100.0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
42204,0,0,0,0,0,3,1,54,56.16,0.96,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,41.13,1003,19216,0,0,0,0,1288,129163,7,604,60.4,7.32,55.98,393,0.0,0.0,98.4,94.6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19314,1,0,0,0,0,0,1,45,24.41,1.84,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,68.46,873,20180,928.0,1,6.0,1,1372,146012,8,691,62.89,11.65,55.57,663,100.0,0.0,99.0,99.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
32086,1,1,0,2,0,2,2,2787,270.73,10.29,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,123.81,676,17345,691.15,28,0,0,1434,156580,6,564,48.99,10.84,43.68,471,61.02,2.33,99.98,98.67,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10206,1,0,0,1,0,0,3,213,28.0,7.61,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,149.66,553,15773,416.21,14,0,0,1132,119586,6,497,54.28,17.78,44.63,452,100.0,0.0,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2076,1,0,0,0,0,2,2,327,128.04,2.55,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,88.97,1118,16604,224.36,3,0,0,1300,152281,7,659,58.07,12.41,50.86,532,100.0,0.0,100.0,96.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4101,1,0,0,7,0,1,2,6039,20.62,292.87,6.57,20.76,13.76,70.53,16.45,0,0.9,0.01,21.46,120.4,18.99,37.01,26.23,68.78,13.03,0,0.3,0.0,9.21,291.1,7.17,87,19002,1031.07,109,6.57,4,1168,109377,8,668,61.31,15.39,51.87,655,100.0,40.0,100.0,100.0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0
8298,2,1,3,35,1,1,2,47319,30.79,1536.61,0.63,19.45,10.23,71.98,11.52,0,12.0,0.06,28.65,120.0,17.29,33.37,25.34,67.04,10.73,0,12.0,0.07,15.73,228.9,70.83,488,29965,2426.67,364,8.63,49,2946,272259,16,1367,61.29,9.18,55.67,11030,95.0,95.0,100.0,100.0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4102,7,1,0,15,0,1,2,27398,64.34,425.83,6.57,20.76,13.76,70.53,16.45,0,0.9,0.01,21.46,120.4,18.99,37.01,26.23,68.78,13.03,0,0.3,0.0,9.21,291.1,23.54,107,16570,959.87,485,7.02,16,1168,109377,8,668,61.31,15.39,51.87,655,85.71,55.86,100.0,99.86,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
27064,1,0,0,1,0,1,2,1657,75.96,21.81,1.15,18.2,9.8,81.19,12.71,0,12.0,0.16,46.29,57.5,11.34,32.72,19.48,78.74,9.94,0,12.0,0.02,37.93,131.8,110.6,1,21162,944.43,66,11.42,8,1159,119979,7,588,52.39,8.99,47.69,523,43.5,0.0,99.62,99.67,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
22248,1,0,0,0,0,2,1,122,13.76,8.87,-0.78,19.46,8.29,71.54,17.21,0,3.0,0.02,30.08,94.3,13.76,38.72,25.49,48.87,17.57,0,3.0,0.01,12.64,245.5,18.12,385,22933,0,0,0,0,1513,123979,8,636,57.78,10.87,51.5,526,95.0,0.0,100.0,99.0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
38051,1,0,0,3,0,2,2,2336,19.44,120.16,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,28.08,269,18724,870.36,48,2.16,2,1405,141657,7,645,55.02,20.67,43.64,562,100.0,100.0,100.0,100.0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
14065,1,1,0,5,0,1,2,9161,18.09,506.41,11.46,22.54,16.32,74.97,18.07,0,12.0,0.03,37.87,84.0,16.24,31.47,21.78,77.32,24.05,0,3.0,0.0,36.47,126.3,21.24,466,19168,1267.36,52,9.57,5,1906,174893,10,793,57.67,17.43,47.62,972,85.0,61.0,100.0,100.0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0
9422,1,0,0,0,0,2,2,19,9.74,1.95,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,57.24,698,22478,0,0,0,0,1445,138383,8,633,58.94,9.7,53.23,677,0.0,0.0,100.0,100.0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
34093,1,0,0,0,0,2,2,88,20.08,4.38,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,79.18,881,19171,0,0,0,0,1352,128845,7,499,55.84,10.52,49.97,442,0.0,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9421,3,0,0,0,0,2,2,276,37.58,7.34,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,107.99,824,22478,352.81,3,0,0,1445,138383,8,633,58.94,9.7,53.23,677,93.0,0.0,99.67,100.0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31252,1,0,0,0,0,2,2,82,39.7,2.07,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,93.44,954,16686,0,0,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,0.0,0.0,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
49236,1,0,0,0,0,3,2,83,12.49,6.64,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,70.88,710,16878,0,0,0,0,1151,118790,5,497,50.28,12.1,44.2,388,5.0,0.0,100.0,99.0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
49237,2,0,0,0,0,3,2,141,25.87,5.45,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,35.66,777,16878,0,0,0,0,1151,118790,5,497,50.28,12.1,44.2,388,0.0,0.0,92.5,75.5,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
37349,1,0,0,0,0,0,2,107,29.64,3.61,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,86.84,697,17879,0,0,0,0,1673,156058,9,801,55.83,10.3,50.08,538,100.0,0.0,100.0,100.0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17212,1,0,0,1,0,1,1,186,34.5,5.39,0.78,18.94,10.33,72.33,11.23,0,12.0,0.07,34.52,107.1,17.51,32.89,25.31,66.34,9.4,0,12.0,0.09,17.22,247.9,100.56,980,31051,0,0,0,0,2169,193575,11,941,63.76,8.26,58.49,1248,87.33,0.0,95.0,99.67,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17213,1,1,0,7,0,1,1,8073,48.37,166.9,0.78,18.94,10.33,72.33,11.23,0,12.0,0.07,34.52,107.1,17.51,32.89,25.31,66.34,9.4,0,12.0,0.09,17.22,247.9,24.5,90,27097,1716.23,290,10.0,3,2169,193575,11,941,63.76,8.26,58.49,1248,73.17,6.58,99.33,99.58,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
25243,1,1,1,0,0,2,1,5674,210.85,26.91,-2.71,18.21,7.61,79.14,15.16,0,12.0,0.06,48.62,81.0,13.27,36.36,23.27,62.1,12.46,0,12.0,0.09,29.74,213.3,164.51,973,26540,2278.69,6,24.43,2,1159,114344,7,654,60.66,10.3,54.42,796,97.69,72.69,100.0,100.0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
50281,1,0,0,0,0,2,1,83,2.67,31.05,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,72.97,455,19366,0,0,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,100.0,100.0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
