municipio,provincia,municipio_nombre_humano,precio_m2_venta,num_casas_venta
Torquemada,Palencia,Torquemada,386.26,12
Torremormojón,Palencia,Torremormojón,nan,0
Triollo,Palencia,Triollo,624.41,3
Valbuena de Pisuerga,Palencia,Valbuena de Pisuerga,nan,0
Valdeolmillos,Palencia,Valdeolmillos,412.69,4
Valderrábano,Palencia,Valderrábano,395.0,1
Valde-Ucieza,Palencia,Valde-Ucieza,197.56,5
Valle de Cerrato,Palencia,Valle de Cerrato,2000.0,1
Valle del Retortillo,Palencia,Valle del Retortillo,215.69,7
Velilla del Río Carrión,Palencia,Velilla del Río Carrión,630.87,15
Venta de Baños,Palencia,Venta de Baños,857.05,150
Vertavillo,Palencia,Vertavillo,185.24,3
Vid de Ojeda (La),Palencia,La Vid de Ojeda,nan,0
Villabasta de Valdavia,Palencia,Villabasta de Valdavia,-,0
Villacidaler,Palencia,Villacidaler,171.23,1
Villaconancio,Palencia,Villaconancio,320.0,1
Villada,Palencia,Villada,325.15,16
Villaeles de Valdavia,Palencia,Villaeles de Valdavia,304.91,3
Villahán,Palencia,Villahán,nan,0
Villaherreros,Palencia,Villaherreros,nan,0
Villalaco,Palencia,Villalaco,447.97,2
Villalba de Guardo,Palencia,Villalba de Guardo,500.0,2
Villalcázar de Sirga,Palencia,Villalcázar de Sirga,501.99,4
Villalcón,Palencia,Villalcón,254.69,4
Villalobón,Palencia,Villalobón,1173.92,34
Villaluenga de la Vega,Palencia,Villaluenga de la Vega,613.38,5
Villamartín de Campos,Palencia,Villamartín de Campos,706.72,3
Villamediana,Palencia,Villamediana,257.52,6
Villameriel,Palencia,Villameriel,190.0,1
Villamoronta,Palencia,Villamoronta,187.34,2
Villamuera de la Cueza,Palencia,Villamuera de la Cueza,nan,0
Villamuriel de Cerrato,Palencia,Villamuriel de Cerrato,897.71,110
Villanueva del Rebollar,Palencia,Villanueva del Rebollar,nan,0
Villanuño de Valdavia,Palencia,Villanuño de Valdavia,429.2,2
Villaprovedo,Palencia,Villaprovedo,30.94,1
Villarmentero de Campos,Palencia,Villarmentero de Campos,502.84,2
Villarrabé,Palencia,Villarrabé,344.45,5
Villarramiel,Palencia,Villarramiel,702.2,19
Villasarracino,Palencia,Villasarracino,152.22,3
Villasila de Valdavia,Palencia,Villasila de Valdavia,407.14,1
Villaturde,Palencia,Villaturde,480.32,4
Villaumbrales,Palencia,Villaumbrales,295.32,2
Villaviudas,Palencia,Villaviudas,384.09,4
Villerías de Campos,Palencia,Villerías de Campos,nan,0
Villodre,Palencia,Villodre,371.01,2
Villodrigo,Palencia,Villodrigo,320.0,1
Villoldo,Palencia,Villoldo,528.1,5
Villota del Páramo,Palencia,Villota del Páramo,336.08,2
Villovieco,Palencia,Villovieco,385.0,2
Agaete,Las Palmas,Agaete,1890.77,39
Agüimes,Las Palmas,Agüimes,-,0
Aldea de San Nicolás (La),Las Palmas,La Aldea de San Nicolás,-,0
Antigua,Las Palmas,Antigua,inf,243
Arrecife,Las Palmas,Arrecife,1598.54,466
Artenara,Las Palmas,Artenara,1032.64,9
Arucas,Las Palmas,Arucas,1456.82,271
Betancuria,Las Palmas,Betancuria,inf,5
Firgas,Las Palmas,Firgas,1199.25,58
Gáldar,Las Palmas,Gáldar,1086.28,128
Haría,Las Palmas,Haría,2481.63,101
Ingenio,Las Palmas,Ingenio,1107.34,189
Mogán,Las Palmas,Mogán,2906.61,482
Moya,Las Palmas,Moya,inf,95
Oliva (La),Las Palmas,La Oliva,2671.42,482
Pájara,Las Palmas,Pájara,2079.97,173
Palmas de Gran Canaria (Las),Las Palmas,Las Palmas de Gran Canaria,2614.53,2495
Puerto del Rosario,Las Palmas,Puerto del Rosario,inf,450
San Bartolomé,Las Palmas,San Bartolomé,2193.34,125
San Bartolomé de Tirajana,Las Palmas,San Bartolomé de Tirajana,4379.17,800
Santa Brígida,Las Palmas,Santa Brígida,2860.44,234
Santa Lucía de Tirajana,Las Palmas,Santa Lucía de Tirajana,1277.87,574
Santa María de Guía de Gran Canaria,Las Palmas,Santa María de Guía de Gran Canaria,1465.31,127
Teguise,Las Palmas,Teguise,2146.98,242
Tejeda,Las Palmas,Tejeda,1958.37,13
Telde,Las Palmas,Telde,1592.92,529
Teror,Las Palmas,Teror,1368.72,143
Tías,Las Palmas,Tías,3058.34,226
Tinajo,Las Palmas,Tinajo,1769.95,47
Tuineje,Las Palmas,Tuineje,1781.62,66
Valleseco,Las Palmas,Valleseco,1153.91,34
Valsequillo de Gran Canaria,Las Palmas,Valsequillo de Gran Canaria,2826.03,76
Vega de San Mateo,Las Palmas,Vega de San Mateo,1216.97,94
Yaiza,Las Palmas,Yaiza,3131.25,347
Agolada,Pontevedra,Agolada,494.15,24
Arbo,Pontevedra,Arbo,687.47,33
Baiona,Pontevedra,Baiona,2248.3,235
Barro,Pontevedra,Barro,1114.43,38
Bueu,Pontevedra,Bueu,1569.74,155
Caldas de Reis,Pontevedra,Caldas de Reis,777.06,61
Cambados,Pontevedra,Cambados,1115.23,55
Campo Lameiro,Pontevedra,Campo Lameiro,617.83,12
Cangas,Pontevedra,Cangas,1802.54,467
Cañiza (A),Pontevedra,A Cañiza,690.07,105
Catoira,Pontevedra,Catoira,794.69,21
Cerdedo-Cotobade,Pontevedra,Cerdedo-Cotobade,1061.99,94
Covelo,Pontevedra,Covelo,-,0
Crecente,Pontevedra,Crecente,420.19,19
Cuntis,Pontevedra,Cuntis,1029.87,20
Dozón,Pontevedra,Dozón,223.51,3
Estrada (A),Pontevedra,A Estrada,inf,154
Forcarei,Pontevedra,Forcarei,491.31,44
Fornelos de Montes,Pontevedra,Fornelos de Montes,-,0
Gondomar,Pontevedra,Gondomar,1627.29,247
Grove (O),Pontevedra,O Grove,1980.33,182
Guarda (A),Pontevedra,A Guarda,1017.98,191
Illa de Arousa (A),Pontevedra,A Illa de Arousa,-,0
Lalín,Pontevedra,Lalín,675.3,111
Lama (A),Pontevedra,A Lama,554.83,45
Marín,Pontevedra,Marín,1150.53,175
Meaño,Pontevedra,Meaño,inf,38
Meis,Pontevedra,Meis,1095.24,35
Moaña,Pontevedra,Moaña,1594.01,201
Mondariz,Pontevedra,Mondariz,1007.95,101
Mondariz-Balneario,Pontevedra,Mondariz-Balneario,1274.7,60
Moraña,Pontevedra,Moraña,1253.03,39
Mos,Pontevedra,Mos,949.61,141
Neves (As),Pontevedra,As Neves,inf,52
Nigrán,Pontevedra,Nigrán,2370.36,339
Oia,Pontevedra,Oia,1066.93,60
Pazos de Borbén,Pontevedra,Pazos de Borbén,730.81,33
Poio,Pontevedra,Poio,1591.22,224
Ponte Caldelas,Pontevedra,Ponte Caldelas,888.52,85
Ponteareas,Pontevedra,Ponteareas,925.69,227
Pontecesures,Pontevedra,Pontecesures,840.81,50
Pontevedra,Pontevedra,Pontevedra,1883.8,729
Porriño (O),Pontevedra,O Porriño,1245.66,202
Portas,Pontevedra,Portas,inf,18
Redondela,Pontevedra,Redondela,1713.7,237
Ribadumia,Pontevedra,Ribadumia,2431.73,24
Rodeiro,Pontevedra,Rodeiro,inf,13
Rosal (O),Pontevedra,O Rosal,1064.91,161
Salceda de Caselas,Pontevedra,Salceda de Caselas,922.74,80
Salvaterra de Miño,Pontevedra,Salvaterra de Miño,885.62,86
Sanxenxo,Pontevedra,Sanxenxo,2405.12,782
Silleda,Pontevedra,Silleda,558.68,93
Soutomaior,Pontevedra,Soutomaior,1031.67,53
Tomiño,Pontevedra,Tomiño,1254.49,241
Tui,Pontevedra,Tui,1494.27,166
Valga,Pontevedra,Valga,816.97,16
Vigo,Pontevedra,Vigo,2516.39,3486
Vila de Cruces,Pontevedra,Vila de Cruces,647.58,43
Vilaboa,Pontevedra,Vilaboa,1119.67,44
Vilagarcía de Arousa,Pontevedra,Vilagarcía de Arousa,1264.96,400
Vilanova de Arousa,Pontevedra,Vilanova de Arousa,1346.96,53
Abusejo,Salamanca,Abusejo,350.44,6
Agallas,Salamanca,Agallas,601.75,2
Ahigal de los Aceiteros,Salamanca,Ahigal de los Aceiteros,nan,0
Ahigal de Villarino,Salamanca,Ahigal de Villarino,nan,0
Alameda de Gardón (La),Salamanca,La Alameda de Gardón,nan,0
Alamedilla (La),Salamanca,La Alamedilla,523.41,3
Alaraz,Salamanca,Alaraz,370.09,6
Alba de Tormes,Salamanca,Alba de Tormes,685.88,99
Alba de Yeltes,Salamanca,Alba de Yeltes,670.66,2
Alberca (La),Salamanca,La Alberca,inf,13
Alberguería de Argañán (La),Salamanca,La Alberguería de Argañán,533.33,1
Alconada,Salamanca,Alconada,240.0,1
Aldea del Obispo,Salamanca,Aldea del Obispo,330.58,3
Aldeacipreste,Salamanca,Aldeacipreste,208.11,8
Aldeadávila de la Ribera,Salamanca,Aldeadávila de la Ribera,597.66,14
