municipio,provincia,municipio_nombre_humano,lat,lon
Torrecilla sobre Alesanco,La Rioja,Torrecilla sobre Alesanco,42.40825,-2.83379
Torremontalbo,La Rioja,Torremontalbo,42.5,-2.68333
Treviana,La Rioja,Treviana,42.558746,-3.05069
Tricio,La Rioja,Tricio,42.40223,-2.71912
Tudelilla,La Rioja,Tudelilla,42.297789,-2.11598
Uruñuela,La Rioja,Uruñuela,42.442294,-2.706754
Valdemadera,La Rioja,Valdemadera,41.98408,-2.07403
Valgañón,La Rioja,Valgañón,42.31782,-3.06725
Ventosa,La Rioja,Ventosa,42.40495,-2.62651
Ventrosa,La Rioja,Ventrosa,42.15705,-2.85044
Viguera,La Rioja,Viguera,42.30934,-2.53334
Villalba de Rioja,La Rioja,Villalba de Rioja,42.60967,-2.88688
Villalobar de Rioja,La Rioja,Villalobar de Rioja,42.49123,-2.96404
Villamediana de Iregua,La Rioja,Villamediana de Iregua,42.424978,-2.41811
Villanueva de Cameros,La Rioja,Villanueva de Cameros,42.16719,-2.6504
Villar de Arnedo (El),La Rioja,El Villar de Arnedo,42.32092,-2.09534
Villar de Torre,La Rioja,Villar de Torre,42.37133,-2.86411
Villarejo,La Rioja,Villarejo,42.37417,-2.88712
Villarroya,La Rioja,Villarroya,42.13053,-2.06896
Villarta-Quintana,La Rioja,Villarta-Quintana,42.42998,-3.0484
Villavelayo,La Rioja,Villavelayo,42.13084,-2.98565
Villaverde de Rioja,La Rioja,Villaverde de Rioja,42.32051,-2.8137
Villoslada de Cameros,La Rioja,Villoslada de Cameros,42.11667,-2.63333
Viniegra de Abajo,La Rioja,Viniegra de Abajo,42.15055,-2.8893
Viniegra de Arriba,La Rioja,Viniegra de Arriba,42.09513,-2.83304
Zarratón,La Rioja,Zarratón,42.515315,-2.881361
Zarzosa,La Rioja,Zarzosa,42.18294,-2.34297
Zorraquín,La Rioja,Zorraquín,42.32565,-3.03925
Abadín,Lugo,Abadín,43.36667,-7.48333
Alfoz,Lugo,Alfoz,43.519683,-7.409982
Antas de Ulla,Lugo,Antas de Ulla,42.78221,-7.89166
Baleira,Lugo,Baleira,43.04156,-7.19547
Baralla,Lugo,Baralla,42.89207,-7.25492
Barreiros,Lugo,Barreiros,43.0,-7.3
Becerreá,Lugo,Becerreá,42.854528,-7.16216
Begonte,Lugo,Begonte,43.15121,-7.68643
Bóveda,Lugo,Bóveda,43.15978,-7.7325
Burela,Lugo,Burela,43.659893,-7.358618
Carballedo,Lugo,Carballedo,42.93333,-7.2
Castro de Rei,Lugo,Castro de Rei,43.147701,-7.492462
Castroverde,Lugo,Castroverde,43.030111,-7.325287
Cervantes,Lugo,Cervantes,42.86932,-7.06261
Cervo,Lugo,Cervo,43.67019,-7.41013
Chantada,Lugo,Chantada,42.60919,-7.770966
Corgo (O),Lugo,O Corgo,42.934905,-7.432847
Cospeito,Lugo,Cospeito,43.28264,-7.08102
Folgoso do Courel,Lugo,Folgoso do Courel,42.58876,-7.1954
Fonsagrada (A),Lugo,A Fonsagrada,43.125766,-7.068699
Foz,Lugo,Foz,43.569697,-7.255352
Friol,Lugo,Friol,43.031506,-7.795347
Guitiriz,Lugo,Guitiriz,43.18169,-7.89656
Guntín,Lugo,Guntín,42.61667,-7.45
Incio (O),Lugo,O Incio,42.65991,-7.31874
Láncara,Lugo,Láncara,42.864702,-7.445959
Lourenzá,Lugo,Lourenzá,43.470675,-7.298354
Lugo,Lugo,Lugo,43.013891,-7.561332
Meira,Lugo,Meira,43.21401,-7.292835
Mondoñedo,Lugo,Mondoñedo,43.56667,-7.3
Monforte de Lemos,Lugo,Monforte de Lemos,42.521735,-7.51493
Monterroso,Lugo,Monterroso,42.793264,-7.834945
Muras,Lugo,Muras,43.46685,-7.72383
Navia de Suarna,Lugo,Navia de Suarna,42.98825,-6.9818
Negueira de Muñiz,Lugo,Negueira de Muñiz,43.123218,-6.889265
Nogais (As),Lugo,As Nogais,42.80996,-7.1073
Ourol,Lugo,Ourol,43.56434,-7.63947
Outeiro de Rei,Lugo,Outeiro de Rei,43.11643,-7.60506
Palas de Rei,Lugo,Palas de Rei,42.873558,-7.867842
Pantón,Lugo,Pantón,42.507142,-7.626564
Paradela,Lugo,Paradela,42.76667,-7.6
Páramo (O),Lugo,O Páramo,42.829633,-7.52599
Pastoriza (A),Lugo,A Pastoriza,43.29964,-7.35126
Pedrafita do Cebreiro,Lugo,Pedrafita do Cebreiro,42.69472,-7.08248
Pobra do Brollón (A),Lugo,A Pobra do Brollón,42.55612,-7.3914
Pol,Lugo,Pol,43.14892,-7.33022
Pontenova (A),Lugo,A Pontenova,43.34948,-7.19458
Portomarín,Lugo,Portomarín,42.8062,-7.61644
Quiroga,Lugo,Quiroga,42.475577,-7.26932
Rábade,Lugo,Rábade,43.120485,-7.626601
Ribadeo,Lugo,Ribadeo,43.53684,-7.04065
Ribas de Sil,Lugo,Ribas de Sil,42.43885,-7.29536
Ribeira de Piquín,Lugo,Ribeira de Piquín,43.190853,-7.196939
Riotorto,Lugo,Riotorto,43.35,-7.23333
Samos,Lugo,Samos,42.731,-7.32582
Sarria,Lugo,Sarria,42.781273,-7.413887
Saviñao (O),Lugo,O Saviñao,42.585156,-7.639645
Sober,Lugo,Sober,42.46127,-7.5864
Taboada,Lugo,Taboada,42.71688,-7.76296
Trabada,Lugo,Trabada,43.44475,-7.19527
Triacastela,Lugo,Triacastela,42.75565,-7.24136
Valadouro (O),Lugo,O Valadouro,43.55,-7.45
Vicedo (O),Lugo,O Vicedo,43.73358,-7.67416
Vilalba,Lugo,Vilalba,43.296613,-7.68046
Viveiro,Lugo,Viveiro,43.66228,-7.59344
Xermade,Lugo,Xermade,43.37846,-7.787999
Xove,Lugo,Xove,43.685066,-7.51261
Acebeda (La),Madrid,La Acebeda,41.086971,-3.62523
Ajalvir,Madrid,Ajalvir,40.532451,-3.482573
Alameda del Valle,Madrid,Alameda del Valle,40.9187,-3.84243
Álamo (El),Madrid,El Álamo,40.230776,-3.992427
Alcalá de Henares,Madrid,Alcalá de Henares,40.48108,-3.372888
Alcobendas,Madrid,Alcobendas,40.541992,-3.64982
Alcorcón,Madrid,Alcorcón,40.344203,-3.817957
Aldea del Fresno,Madrid,Aldea del Fresno,40.321466,-4.200261
Algete,Madrid,Algete,40.598177,-3.501335
Alpedrete,Madrid,Alpedrete,40.659263,-4.037855
Ambite,Madrid,Ambite,40.319363,-3.179227
Anchuelo,Madrid,Anchuelo,40.466472,-3.267794
Aranjuez,Madrid,Aranjuez,40.03323,-3.602144
Arganda del Rey,Madrid,Arganda del Rey,40.308932,-3.459003
Arroyomolinos,Madrid,Arroyomolinos,40.267136,-3.91827
Atazar (El),Madrid,El Atazar,40.93237,-3.46849
Batres,Madrid,Batres,40.247591,-3.940962
Becerril de la Sierra,Madrid,Becerril de la Sierra,40.709152,-3.992598
Belmonte de Tajo,Madrid,Belmonte de Tajo,40.133025,-3.338049
Berrueco (El),Madrid,El Berrueco,40.880318,-3.585046
Berzosa del Lozoya,Madrid,Berzosa del Lozoya,40.9732,-3.52009
Boadilla del Monte,Madrid,Boadilla del Monte,40.433449,-3.895024
Boalo (El),Madrid,El Boalo,40.70105,-3.9146
Braojos,Madrid,Braojos,41.0404,-3.64329
Brea de Tajo,Madrid,Brea de Tajo,40.23333,-3.1
Brunete,Madrid,Brunete,40.405974,-3.99932
Buitrago del Lozoya,Madrid,Buitrago del Lozoya,40.990507,-3.638194
Bustarviejo,Madrid,Bustarviejo,40.859006,-3.709813
Cabanillas de la Sierra,Madrid,Cabanillas de la Sierra,40.829503,-3.628712
Cabrera (La),Madrid,La Cabrera,40.863889,-3.613333
Cadalso de los Vidrios,Madrid,Cadalso de los Vidrios,40.301907,-4.438665
Camarma de Esteruelas,Madrid,Camarma de Esteruelas,40.551604,-3.376523
Campo Real,Madrid,Campo Real,40.339517,-3.380458
Canencia,Madrid,Canencia,40.907344,-3.738919
Carabaña,Madrid,Carabaña,40.256871,-3.238404
Casarrubuelos,Madrid,Casarrubuelos,40.171741,-3.824268
Cenicientos,Madrid,Cenicientos,40.264483,-4.465298
Cercedilla,Madrid,Cercedilla,40.738994,-4.055792
Cervera de Buitrago,Madrid,Cervera de Buitrago,40.91988,-3.52702
Chapinería,Madrid,Chapinería,40.379113,-4.209767
Chinchón,Madrid,Chinchón,40.429913,-3.669245
Ciempozuelos,Madrid,Ciempozuelos,40.15929,-3.620599
Cobeña,Madrid,Cobeña,40.570152,-3.502117
Collado Mediano,Madrid,Collado Mediano,40.693572,-4.031037
Collado Villalba,Madrid,Collado Villalba,40.636196,-4.002027
Colmenar de Oreja,Madrid,Colmenar de Oreja,40.108991,-3.38857
Colmenar del Arroyo,Madrid,Colmenar del Arroyo,40.421778,-4.197461
Colmenar Viejo,Madrid,Colmenar Viejo,40.661261,-3.77035
Colmenarejo,Madrid,Colmenarejo,40.559119,-4.013777
Corpa,Madrid,Corpa,40.42327,-3.26003
Coslada,Madrid,Coslada,40.428232,-3.551496
Cubas de la Sagra,Madrid,Cubas de la Sagra,40.194035,-3.841378
Daganzo de Arriba,Madrid,Daganzo de Arriba,40.542165,-3.460624
Escorial (El),Madrid,El Escorial,40.58254,-4.12846
Estremera,Madrid,Estremera,40.184064,-3.107382
Fresnedillas de la Oliva,Madrid,Fresnedillas de la Oliva,40.489117,-4.169078
Fresno de Torote,Madrid,Fresno de Torote,40.5904,-3.41003
Fuenlabrada,Madrid,Fuenlabrada,40.285936,-3.800295
Fuente el Saz de Jarama,Madrid,Fuente el Saz de Jarama,40.634362,-3.515329
Fuentidueña de Tajo,Madrid,Fuentidueña de Tajo,40.118075,-3.159057
Galapagar,Madrid,Galapagar,40.574641,-4.003271
Garganta de los Montes,Madrid,Garganta de los Montes,40.91992,-3.68375
Gargantilla del Lozoya y Pinilla de Buitrago,Madrid,Gargantilla del Lozoya y Pinilla de Buitrago,40.97926,-3.68869
Gascones,Madrid,Gascones,41.01843,-3.64217
Getafe,Madrid,Getafe,40.30904,-3.733448
Griñón,Madrid,Griñón,40.214307,-3.85339
Guadalix de la Sierra,Madrid,Guadalix de la Sierra,40.782779,-3.704325
Guadarrama,Madrid,Guadarrama,40.67581,-4.097226
Hiruela (La),Madrid,La Hiruela,41.07787,-3.4549
Horcajo de la Sierra-Aoslos,Madrid,Horcajo de la Sierra-Aoslos,41.07983,-3.58945
Horcajuelo de la Sierra,Madrid,Horcajuelo de la Sierra,41.06019,-3.5464
Hoyo de Manzanares,Madrid,Hoyo de Manzanares,40.622148,-3.909191
Humanes de Madrid,Madrid,Humanes de Madrid,40.275043,-3.816102
Leganés,Madrid,Leganés,40.330398,-3.760827
Loeches,Madrid,Loeches,40.389372,-3.413884
Lozoya,Madrid,Lozoya,40.955628,-3.797283
Lozoyuela-Navas-Sieteiglesias,Madrid,Lozoyuela-Navas-Sieteiglesias,40.92154,-3.61554
Madarcos,Madrid,Madarcos,41.03658,-3.57508
Madrid,Madrid,Madrid,40.416667,-3.7025
Majadahonda,Madrid,Majadahonda,40.472038,-3.863603
Manzanares el Real,Madrid,Manzanares el Real,40.731149,-3.87025
Meco,Madrid,Meco,40.551481,-3.327936
Mejorada del Campo,Madrid,Mejorada del Campo,40.392968,-3.48415
Miraflores de la Sierra,Madrid,Miraflores de la Sierra,40.81065,-3.76748
Molar (El),Madrid,El Molar,40.735319,-3.585915
Molinos (Los),Madrid,Los Molinos,40.710429,-4.076149
Montejo de la Sierra,Madrid,Montejo de la Sierra,41.05955,-3.52993
Moraleja de Enmedio,Madrid,Moraleja de Enmedio,40.26293,-3.852826
Moralzarzal,Madrid,Moralzarzal,40.675002,-3.969993
Morata de Tajuña,Madrid,Morata de Tajuña,40.229722,-3.436754
Móstoles,Madrid,Móstoles,40.324337,-3.865044
Navacerrada,Madrid,Navacerrada,40.730032,-4.016194
Navalafuente,Madrid,Navalafuente,40.817339,-3.673927
Navalagamella,Madrid,Navalagamella,40.469088,-4.122602
Navalcarnero,Madrid,Navalcarnero,40.28874,-4.011707
Navarredonda y San Mamés,Madrid,Navarredonda y San Mamés,41.004399,-3.728456
Navas del Rey,Madrid,Navas del Rey,40.386701,-4.252047
Nuevo Baztán,Madrid,Nuevo Baztán,40.361307,-3.265076
Olmeda de las Fuentes,Madrid,Olmeda de las Fuentes,40.37112,-3.20757
Orusco de Tajuña,Madrid,Orusco de Tajuña,40.285067,-3.208488
Paracuellos de Jarama,Madrid,Paracuellos de Jarama,40.504276,-3.529517
Parla,Madrid,Parla,40.238238,-3.768859
Patones,Madrid,Patones,40.855185,-3.483244
Pedrezuela,Madrid,Pedrezuela,40.745794,-3.599456
Pelayos de la Presa,Madrid,Pelayos de la Presa,40.383346,-4.352903
Perales de Tajuña,Madrid,Perales de Tajuña,40.233688,-3.352945
Pezuela de las Torres,Madrid,Pezuela de las Torres,40.418308,-3.176536
Pinilla del Valle,Madrid,Pinilla del Valle,40.92448,-3.81688
Pinto,Madrid,Pinto,40.245928,-3.699606
Piñuécar-Gandullas,Madrid,Piñuécar-Gandullas,41.03574,-3.5978
Pozuelo de Alarcón,Madrid,Pozuelo de Alarcón,40.441821,-3.809908
Pozuelo del Rey,Madrid,Pozuelo del Rey,40.36463,-3.31699
Prádena del Rincón,Madrid,Prádena del Rincón,41.04414,-3.54075
Puebla de la Sierra,Madrid,Puebla de la Sierra,41.00361,-3.452912
Puentes Viejas,Madrid,Puentes Viejas,40.97806,-3.56085
Quijorna,Madrid,Quijorna,40.43042,-4.058326
Rascafría,Madrid,Rascafría,40.903587,-3.879528
Redueña,Madrid,Redueña,40.81685,-3.59837
Ribatejada,Madrid,Ribatejada,40.667062,-3.391018
Rivas-Vaciamadrid,Madrid,Rivas-Vaciamadrid,40.330715,-3.515658
Robledillo de la Jara,Madrid,Robledillo de la Jara,40.95054,-3.52181
Robledo de Chavela,Madrid,Robledo de Chavela,40.514785,-4.250124
Robregordo,Madrid,Robregordo,41.107031,-3.591486
Rozas de Madrid (Las),Madrid,Las Rozas de Madrid,40.490599,-3.870233
Rozas de Puerto Real,Madrid,Rozas de Puerto Real,40.31667,-4.48333
San Agustín del Guadalix,Madrid,San Agustín del Guadalix,40.679382,-3.615093
San Fernando de Henares,Madrid,San Fernando de Henares,40.425238,-3.527708
San Lorenzo de El Escorial,Madrid,San Lorenzo de El Escorial,40.591397,-4.148866
San Martín de la Vega,Madrid,San Martín de la Vega,40.209894,-3.57993
San Martín de Valdeiglesias,Madrid,San Martín de Valdeiglesias,40.364203,-4.400885
San Sebastián de los Reyes,Madrid,San Sebastián de los Reyes,40.554265,-3.630702
Santa María de la Alameda,Madrid,Santa María de la Alameda,40.59492,-4.25772
Santorcaz,Madrid,Santorcaz,40.47176,-3.23462
Santos de la Humosa (Los),Madrid,Los Santos de la Humosa,40.503177,-3.251893
Serna del Monte (La),Madrid,La Serna del Monte,41.031389,-3.624722
Serranillos del Valle,Madrid,Serranillos del Valle,40.206565,-3.878773
Sevilla la Nueva,Madrid,Sevilla la Nueva,40.347706,-4.027518
Somosierra,Madrid,Somosierra,41.13269,-3.58237
Soto del Real,Madrid,Soto del Real,40.75257,-3.78019
Talamanca de Jarama,Madrid,Talamanca de Jarama,40.745786,-3.511307
Tielmes,Madrid,Tielmes,40.247425,-3.311256
Titulcia,Madrid,Titulcia,40.137889,-3.570694
Torrejón de Ardoz,Madrid,Torrejón de Ardoz,40.460689,-3.473215
Torrejón de la Calzada,Madrid,Torrejón de la Calzada,40.1999,-3.800129
Torrejón de Velasco,Madrid,Torrejón de Velasco,40.187783,-3.775788
Torrelaguna,Madrid,Torrelaguna,40.826912,-3.535764
Torrelodones,Madrid,Torrelodones,40.578632,-3.928787
Torremocha de Jarama,Madrid,Torremocha de Jarama,40.839836,-3.497557
Torres de la Alameda,Madrid,Torres de la Alameda,40.411663,-3.378182
Tres Cantos,Madrid,Tres Cantos,40.605507,-3.706718
Valdaracete,Madrid,Valdaracete,40.210551,-3.195695
Valdeavero,Madrid,Valdeavero,40.6298,-3.33001
Valdelaguna,Madrid,Valdelaguna,40.160884,-3.367375
Valdemanco,Madrid,Valdemanco,40.865914,-3.673443
Valdemaqueda,Madrid,Valdemaqueda,40.51014,-4.297767
Valdemorillo,Madrid,Valdemorillo,40.500092,-4.06661
Valdemoro,Madrid,Valdemoro,40.191304,-3.680276
Valdeolmos-Alalpardo,Madrid,Valdeolmos-Alalpardo,40.629792,-3.475497
Valdepiélagos,Madrid,Valdepiélagos,40.75842,-3.46164
Valdetorres de Jarama,Madrid,Valdetorres de Jarama,40.694718,-3.513689
Valdilecha,Madrid,Valdilecha,40.295604,-3.30195
Valverde de Alcalá,Madrid,Valverde de Alcalá,40.41667,-3.29631
Velilla de San Antonio,Madrid,Velilla de San Antonio,40.356279,-3.478247
Vellón (El),Madrid,El Vellón,40.767816,-3.582811
Venturada,Madrid,Venturada,40.796687,-3.602019
Villa del Prado,Madrid,Villa del Prado,40.275922,-4.30304
Villaconejos,Madrid,Villaconejos,40.10358,-3.485748
Villalbilla,Madrid,Villalbilla,40.432648,-3.301671
Villamanrique de Tajo,Madrid,Villamanrique de Tajo,40.067381,-3.240473
Villamanta,Madrid,Villamanta,40.298387,-4.109715
Villamantilla,Madrid,Villamantilla,40.342206,-4.129782
Villanueva de la Cañada,Madrid,Villanueva de la Cañada,40.444987,-4.002756
Villanueva de Perales,Madrid,Villanueva de Perales,40.346165,-4.102473
Villanueva del Pardillo,Madrid,Villanueva del Pardillo,40.491687,-3.96378
Villar del Olmo,Madrid,Villar del Olmo,40.33468,-3.23399
Villarejo de Salvanés,Madrid,Villarejo de Salvanés,40.168578,-3.275928
Villaviciosa de Odón,Madrid,Villaviciosa de Odón,40.357061,-3.880261
Villavieja del Lozoya,Madrid,Villavieja del Lozoya,41.00396,-3.6687
Zarzalejo,Madrid,Zarzalejo,40.539997,-4.162151
Alameda,Málaga,Alameda,37.208657,-4.656308
Alcaucín,Málaga,Alcaucín,36.90301,-4.11406
Alfarnate,Málaga,Alfarnate,36.995335,-4.259894
Alfarnatejo,Málaga,Alfarnatejo,36.9957,-4.26064
Algarrobo,Málaga,Algarrobo,36.773025,-4.038869
Algatocín,Málaga,Algatocín,36.57356,-5.27554
Alhaurín de la Torre,Málaga,Alhaurín de la Torre,36.661253,-4.563544
Alhaurín el Grande,Málaga,Alhaurín el Grande,36.640267,-4.691149
Almáchar,Málaga,Almáchar,36.808953,-4.21605
Almargen,Málaga,Almargen,37.002622,-5.022984
Almogía,Málaga,Almogía,36.825729,-4.540218
Álora,Málaga,Álora,36.823974,-4.704656
Alozaina,Málaga,Alozaina,36.727298,-4.858708
Alpandeire,Málaga,Alpandeire,36.63402,-5.20216
Antequera,Málaga,Antequera,37.020392,-4.56226
Árchez,Málaga,Árchez,36.83992,-3.99208
Archidona,Málaga,Archidona,37.095147,-4.389552
Ardales,Málaga,Ardales,36.878945,-4.846363
Arenas,Málaga,Arenas,36.815078,-4.043922
Arriate,Málaga,Arriate,36.797867,-5.139308
Atajate,Málaga,Atajate,36.64017,-5.24606
Benadalid,Málaga,Benadalid,36.61492,-5.26745
Benahavís,Málaga,Benahavís,36.524276,-5.045715
Benalauría,Málaga,Benalauría,36.59444,-5.26099
Benalmádena,Málaga,Benalmádena,36.596025,-4.568878
Benamargosa,Málaga,Benamargosa,36.835121,-4.193902
Benamocarra,Málaga,Benamocarra,36.790203,-4.160143
Benaoján,Málaga,Benaoján,36.722909,-5.249252
Benarrabá,Málaga,Benarrabá,36.5512,-5.27608
Borge (El),Málaga,El Borge,36.814422,-4.2345
Burgo (El),Málaga,El Burgo,36.790309,-4.948047
Campillos,Málaga,Campillos,37.047967,-4.863483
Canillas de Aceituno,Málaga,Canillas de Aceituno,36.873341,-4.082895
Canillas de Albaida,Málaga,Canillas de Albaida,36.84665,-3.98678
Cañete la Real,Málaga,Cañete la Real,36.951397,-5.02508
Carratraca,Málaga,Carratraca,36.8529,-4.81998
Cartajima,Málaga,Cartajima,36.64548,-5.1541
Cártama,Málaga,Cártama,36.712723,-4.627936
Casabermeja,Málaga,Casabermeja,36.894093,-4.429239
Casarabonela,Málaga,Casarabonela,36.784824,-4.843057
Casares,Málaga,Casares,36.442787,-5.27378
Coín,Málaga,Coín,36.660102,-4.757655
Colmenar,Málaga,Colmenar,36.904458,-4.338368
Comares,Málaga,Comares,36.84929,-4.24664
Cómpeta,Málaga,Cómpeta,36.834173,-3.974349
Cortes de la Frontera,Málaga,Cortes de la Frontera,36.617832,-5.342383
Cuevas Bajas,Málaga,Cuevas Bajas,37.235164,-4.487075
Cuevas de San Marcos,Málaga,Cuevas de San Marcos,37.267339,-4.41327
Cuevas del Becerro,Málaga,Cuevas del Becerro,36.875225,-5.046537
Cútar,Málaga,Cútar,36.83134,-4.22739
Estepona,Málaga,Estepona,36.428272,-5.148346
Faraján,Málaga,Faraján,36.61695,-5.18839
Frigiliana,Málaga,Frigiliana,36.788624,-3.894504
Fuengirola,Málaga,Fuengirola,36.544057,-4.627749
Fuente de Piedra,Málaga,Fuente de Piedra,37.135314,-4.730957
Gaucín,Málaga,Gaucín,36.519314,-5.316819
Genalguacil,Málaga,Genalguacil,36.54546,-5.23572
Guaro,Málaga,Guaro,36.960239,-4.189512
Humilladero,Málaga,Humilladero,37.114517,-4.702504
Igualeja,Málaga,Igualeja,36.630809,-5.121513
Istán,Málaga,Istán,36.581772,-4.949442
Iznate,Málaga,Iznate,36.78333,-4.18333
Jimera de Líbar,Málaga,Jimera de Líbar,36.65119,-5.27412
Jubrique,Málaga,Jubrique,36.56475,-5.2156
Júzcar,Málaga,Júzcar,36.62442,-5.16971
Macharaviaya,Málaga,Macharaviaya,36.76871,-4.22158
Málaga,Málaga,Málaga,36.709737,-4.462013
Manilva,Málaga,Manilva,36.377007,-5.250338
Marbella,Málaga,Marbella,36.498093,-4.957119
Mijas,Málaga,Mijas,36.595649,-4.6357
Moclinejo,Málaga,Moclinejo,36.77134,-4.25514
Mollina,Málaga,Mollina,37.122866,-4.656959
Monda,Málaga,Monda,36.62917,-4.830978
Montecorto,Málaga,Montecorto,36.8158,-5.29803
Montejaque,Málaga,Montejaque,36.73684,-5.2499
Nerja,Málaga,Nerja,36.756584,-3.869969
Ojén,Málaga,Ojén,36.563881,-4.856252
Parauta,Málaga,Parauta,36.65629,-5.12916
Periana,Málaga,Periana,36.92867,-4.190304
Pizarra,Málaga,Pizarra,36.766889,-4.707876
Pujerra,Málaga,Pujerra,36.61274,-5.14979
Rincón de la Victoria,Málaga,Rincón de la Victoria,36.718509,-4.274053
Riogordo,Málaga,Riogordo,36.916913,-4.291915
Ronda,Málaga,Ronda,36.746993,-5.163503
Salares,Málaga,Salares,36.858279,-4.015125
Sayalonga,Málaga,Sayalonga,36.798401,-4.012872
Sedella,Málaga,Sedella,36.86232,-4.03314
Serrato,Málaga,Serrato,36.88541,-4.98147
Sierra de Yeguas,Málaga,Sierra de Yeguas,37.125291,-4.867946
Teba,Málaga,Teba,36.983645,-4.918932
Tolox,Málaga,Tolox,36.687793,-4.904452
Torremolinos,Málaga,Torremolinos,36.628269,-4.500889
Torrox,Málaga,Torrox,36.759448,-3.952678
Totalán,Málaga,Totalán,36.76526,-4.29707
Valle de Abdalajís,Málaga,Valle de Abdalajís,36.931358,-4.682461
Vélez-Málaga,Málaga,Vélez-Málaga,36.778021,-4.099615
Villanueva de Algaidas,Málaga,Villanueva de Algaidas,37.182881,-4.449527
Villanueva de la Concepción,Málaga,Villanueva de la Concepción,36.931296,-4.530487
Villanueva de Tapia,Málaga,Villanueva de Tapia,37.183841,-4.334248
Villanueva del Rosario,Málaga,Villanueva del Rosario,36.999668,-4.366985
Villanueva del Trabuco,Málaga,Villanueva del Trabuco,37.027309,-4.337506
Viñuela,Málaga,Viñuela,36.861862,-4.14092
Yunquera,Málaga,Yunquera,36.733035,-4.920636
Abanilla,Murcia,Abanilla,38.206794,-1.040845
Abarán,Murcia,Abarán,38.20553,-1.398906
Águilas,Murcia,Águilas,37.409108,-1.583878
Albudeite,Murcia,Albudeite,38.029839,-1.386735
Alcantarilla,Murcia,Alcantarilla,37.97174,-1.218271
Alcázares (Los),Murcia,Los Alcázares,37.737952,-0.85395
Aledo,Murcia,Aledo,37.798827,-1.561677
Alguazas,Murcia,Alguazas,38.052537,-1.246584
Alhama de Murcia,Murcia,Alhama de Murcia,37.849898,-1.423536
Archena,Murcia,Archena,38.115564,-1.300848
Beniel,Murcia,Beniel,38.044417,-1.000951
Blanca,Murcia,Blanca,38.178125,-1.370273
Bullas,Murcia,Bullas,38.049376,-1.666639
Calasparra,Murcia,Calasparra,38.230042,-1.702155
Campos del Río,Murcia,Campos del Río,38.040031,-1.351635
Caravaca de la Cruz,Murcia,Caravaca de la Cruz,38.105154,-1.862292
Cartagena,Murcia,Cartagena,37.608158,-0.982774
Cehegín,Murcia,Cehegín,38.090688,-1.789223
Ceutí,Murcia,Ceutí,38.081301,-1.273806
Cieza,Murcia,Cieza,38.240179,-1.42015
Fortuna,Murcia,Fortuna,38.18044,-1.124436
Fuente Álamo de Murcia,Murcia,Fuente Álamo de Murcia,37.720508,-1.174509
Jumilla,Murcia,Jumilla,38.478115,-1.321237
Librilla,Murcia,Librilla,37.886707,-1.356972
Lorca,Murcia,Lorca,37.672538,-1.697258
Lorquí,Murcia,Lorquí,38.090605,-1.250517
Mazarrón,Murcia,Mazarrón,37.598316,-1.314203
Molina de Segura,Murcia,Molina de Segura,38.056942,-1.207652
Moratalla,Murcia,Moratalla,38.18928,-1.89183
Mula,Murcia,Mula,38.038721,-1.492655
Murcia,Murcia,Murcia,37.984147,-1.127375
Ojós,Murcia,Ojós,38.147,-1.34261
Pliego,Murcia,Pliego,37.98951,-1.506181
Puerto Lumbreras,Murcia,Puerto Lumbreras,37.559776,-1.810492
Ricote,Murcia,Ricote,38.154424,-1.365902
