municipio,provincia,municipio_nombre_humano,lat,lon,top_3_sitios,sitio_mas_frecuente
Vidayanes,Zamora,Vidayanes,41.91012,-5.57424,natural;leisure;access_limited,natural
Videmala,Zamora,Videmala,41.61299,-6.04056,natural;leisure;catering,natural
Villabrázaro,Zamora,Villabrázaro,42.052595,-5.726503,natural;leisure;sport,natural
Villabuena del Puente,Zamora,Villabuena del Puente,41.380169,-5.408842,sport;leisure;building,sport
Villadepera,Zamora,Villadepera,41.547,-6.13305,natural;tourism;sport,natural
Villaescusa,Zamora,Villaescusa,41.20617,-5.46406,leisure;sport;natural,leisure
Villafáfila,Zamora,Villafáfila,41.846428,-5.615452,natural;leisure;sport,natural
Villaferrueña,Zamora,Villaferrueña,42.0983,-5.85802,natural;sport;access_limited,natural
Villageriz,Zamora,Villageriz,42.11884,-5.95554,natural,natural
Villalazán,Zamora,Villalazán,41.49414,-5.5891,natural;sport;catering,natural
Villalba de la Lampreana,Zamora,Villalba de la Lampreana,41.74327,-5.64094,natural;leisure;commercial,natural
Villalcampo,Zamora,Villalcampo,41.52229,-6.04801,natural;sport;leisure,natural
Villalobos,Zamora,Villalobos,41.94567,-5.47517,natural;sport;leisure,natural
Villalonso,Zamora,Villalonso,41.59767,-5.29769,natural;leisure;sport,natural
Villalpando,Zamora,Villalpando,41.865208,-5.413303,commercial;catering;service,commercial
Villalube,Zamora,Villalube,41.61005,-5.54545,natural;access_limited;no_access,natural
Villamayor de Campos,Zamora,Villamayor de Campos,41.898369,-5.359241,sport;leisure;natural,sport
Villamor de los Escuderos,Zamora,Villamor de los Escuderos,41.25244,-5.57485,natural;building;commercial,natural
Villanázar,Zamora,Villanázar,41.97398,-5.78043,natural;sport;leisure,natural
Villanueva de Azoague,Zamora,Villanueva de Azoague,41.980255,-5.673178,natural;access_limited;sport,natural
Villanueva de Campeán,Zamora,Villanueva de Campeán,41.35447,-5.7702,leisure;catering;building,leisure
Villanueva de las Peras,Zamora,Villanueva de las Peras,41.93478,-5.97942,natural;catering;accommodation,natural
Villanueva del Campo,Zamora,Villanueva del Campo,41.985477,-5.406503,leisure;service;sport,leisure
Villar de Fallaves,Zamora,Villar de Fallaves,41.92503,-5.34039,sport;natural;leisure,sport
Villar del Buey,Zamora,Villar del Buey,41.33024,-6.18936,natural,natural
Villaralbo,Zamora,Villaralbo,41.490465,-5.68613,sport;leisure;catering,sport
Villardeciervos,Zamora,Villardeciervos,41.94206,-6.28647,natural;leisure;tourism,natural
Villardiegua de la Ribera,Zamora,Villardiegua de la Ribera,41.53543,-6.18327,natural;tourism;leisure,natural
Villárdiga,Zamora,Villárdiga,41.8195,-5.46439,natural;leisure;man_made,natural
Villardondiego,Zamora,Villardondiego,41.58483,-5.37707,leisure;natural;sport,leisure
Villarrín de Campos,Zamora,Villarrín de Campos,41.79522,-5.63898,natural;leisure;service,natural
Villaseco del Pan,Zamora,Villaseco del Pan,41.47482,-5.9949,natural;leisure;sport,natural
Villavendimio,Zamora,Villavendimio,41.57812,-5.34287,leisure;sport;natural,leisure
Villaveza de Valverde,Zamora,Villaveza de Valverde,41.94516,-5.84849,natural;sport;catering,natural
Villaveza del Agua,Zamora,Villaveza del Agua,41.91922,-5.67871,natural;sport;accommodation,natural
Viñas,Zamora,Viñas,41.7733,-6.47117,natural;leisure;sport,natural
Zamora,Zamora,Zamora,41.507885,-5.742746,catering;commercial;service,catering
Abanto,Zaragoza,Abanto,41.13751,-1.69818,natural,natural
Acered,Zaragoza,Acered,41.01667,-1.6,natural;tourism;service,natural
Agón,Zaragoza,Agón,41.85574,-1.45233,leisure;sport;entertainment,leisure
Aguarón,Zaragoza,Aguarón,41.33901,-1.27055,commercial;catering;leisure,commercial
Aguilón,Zaragoza,Aguilón,41.29467,-1.04634,natural;sport;leisure,natural
Ainzón,Zaragoza,Ainzón,41.815329,-1.518626,sport;service;entertainment,sport
Aladrén,Zaragoza,Aladrén,41.24917,-1.15591,natural;sport;catering,natural
Alagón,Zaragoza,Alagón,41.770376,-1.122142,leisure;commercial;accommodation,leisure
Alarba,Zaragoza,Alarba,41.20482,-1.61335,natural,natural
Alberite de San Juan,Zaragoza,Alberite de San Juan,41.82009,-1.47063,natural;sport;building,natural
Albeta,Zaragoza,Albeta,41.82636,-1.49936,sport;building;service,sport
Alborge,Zaragoza,Alborge,41.33367,-0.35675,leisure;natural;sport,leisure
Alcalá de Ebro,Zaragoza,Alcalá de Ebro,41.81495,-1.19429,natural;sport;leisure,natural
Alcalá de Moncayo,Zaragoza,Alcalá de Moncayo,41.7861,-1.69544,natural;leisure;sport,natural
Alconchel de Ariza,Zaragoza,Alconchel de Ariza,41.20428,-2.12191,natural;sport,natural
Aldehuela de Liestos,Zaragoza,Aldehuela de Liestos,41.0641,-1.70107,natural;leisure,natural
Alfajarín,Zaragoza,Alfajarín,41.593738,-0.681883,sport;service;commercial,sport
Alfamén,Zaragoza,Alfamén,41.43864,-1.244318,natural;sport;access_limited,natural
Alforque,Zaragoza,Alforque,41.32942,-0.38525,sport;natural;leisure,sport
Alhama de Aragón,Zaragoza,Alhama de Aragón,41.294084,-1.895928,catering;accommodation;leisure,catering
Almochuel,Zaragoza,Almochuel,41.27992,-0.55067,leisure;sport;natural,leisure
Almolda (La),Zaragoza,La Almolda,41.55307,-0.211036,catering;natural,catering
Almonacid de la Cuba,Zaragoza,Almonacid de la Cuba,41.28067,-0.79266,sport;tourism;natural,sport
Almonacid de la Sierra,Zaragoza,Almonacid de la Sierra,41.397758,-1.323129,natural;tourism;sport,natural
Almunia de Doña Godina (La),Zaragoza,La Almunia de Doña Godina,41.476937,-1.37524,leisure;tourism;sport,leisure
Alpartir,Zaragoza,Alpartir,41.42253,-1.38061,natural;tourism;sport,natural
Ambel,Zaragoza,Ambel,41.79472,-1.6152,natural;sport;access_limited,natural
Anento,Zaragoza,Anento,41.06958,-1.33375,natural;tourism;leisure,natural
Aniñón,Zaragoza,Aniñón,41.44482,-1.70434,natural;commercial;catering,natural
Añón de Moncayo,Zaragoza,Añón de Moncayo,41.76595,-1.74725,natural;accommodation;leisure,natural
Aranda de Moncayo,Zaragoza,Aranda de Moncayo,41.57749,-1.79171,natural;tourism,natural
Arándiga,Zaragoza,Arándiga,41.50872,-1.50074,natural;sport;tourism,natural
Ardisa,Zaragoza,Ardisa,42.19138,-0.78316,natural;leisure,natural
Ariza,Zaragoza,Ariza,41.31216,-2.059243,leisure;sport;natural,leisure
Artieda,Zaragoza,Artieda,42.58538,-0.98422,natural;accommodation;catering,natural
Asín,Zaragoza,Asín,42.272216,-1.053891,natural;accommodation,natural
Atea,Zaragoza,Atea,41.16059,-1.55533,natural;catering,natural
Ateca,Zaragoza,Ateca,41.330534,-1.792184,service;accommodation;leisure,service
Azuara,Zaragoza,Azuara,41.259028,-0.870074,leisure;natural;access,leisure
Badules,Zaragoza,Badules,41.13901,-1.25366,natural;access_limited;building,natural
Bagüés,Zaragoza,Bagüés,42.54935,-0.94577,natural;tourism;building,natural
Balconchán,Zaragoza,Balconchán,41.08737,-1.45998,natural;leisure;tourism,natural
Bárboles,Zaragoza,Bárboles,41.70898,-1.18594,building;sport;leisure,building
Bardallur,Zaragoza,Bardallur,41.68423,-1.21183,building;access_limited;sport,building
Belchite,Zaragoza,Belchite,41.305382,-0.753357,leisure;sport;building,leisure
Belmonte de Gracián,Zaragoza,Belmonte de Gracián,41.33002,-1.500366,natural;sport,natural
Berdejo,Zaragoza,Berdejo,41.56133,-1.94431,natural;tourism;accommodation,natural
Berrueco,Zaragoza,Berrueco,40.982839,-1.472349,natural;leisure;tourism,natural
Biel,Zaragoza,Biel,42.38763,-0.94154,natural;tourism;catering,natural
Bijuesca,Zaragoza,Bijuesca,41.54083,-1.92039,natural;tourism;accommodation,natural
Biota,Zaragoza,Biota,42.260633,-1.18931,natural;tourism;service,natural
Bisimbre,Zaragoza,Bisimbre,41.85607,-1.44268,leisure;sport;entertainment,leisure
Boquiñeni,Zaragoza,Boquiñeni,41.847782,-1.252175,leisure;sport;catering,leisure
Bordalba,Zaragoza,Bordalba,41.41667,-2.06667,natural,natural
Borja,Zaragoza,Borja,41.833482,-1.532637,leisure;tourism;entertainment,leisure
Botorrita,Zaragoza,Botorrita,41.507139,-1.029816,leisure;tourism;natural,leisure
Brea de Aragón,Zaragoza,Brea de Aragón,41.522837,-1.600674,sport;natural;service,sport
Bubierca,Zaragoza,Bubierca,41.31482,-1.85386,natural;sport;catering,natural
Bujaraloz,Zaragoza,Bujaraloz,41.498029,-0.152608,commercial;accommodation;service,commercial
Bulbuente,Zaragoza,Bulbuente,41.8197,-1.60238,natural;sport;access_limited,natural
Bureta,Zaragoza,Bureta,41.81572,-1.48819,sport;building;natural,sport
Burgo de Ebro (El),Zaragoza,El Burgo de Ebro,41.5643,-0.73064,natural;sport;leisure,natural
Buste (El),Zaragoza,El Buste,41.88565,-1.60168,natural;access_limited;tourism,natural
Cabañas de Ebro,Zaragoza,Cabañas de Ebro,41.789236,-1.16932,natural;sport;accommodation,natural
Cabolafuente,Zaragoza,Cabolafuente,41.21053,-2.04133,natural;leisure,natural
Cadrete,Zaragoza,Cadrete,41.564654,-0.965042,sport;leisure;service,sport
Calatayud,Zaragoza,Calatayud,41.351583,-1.6413,leisure;building;highway,leisure
Calatorao,Zaragoza,Calatorao,41.523902,-1.343895,catering;commercial;leisure,catering
Calcena,Zaragoza,Calcena,41.65515,-1.71764,natural;sport;leisure,natural
Calmarza,Zaragoza,Calmarza,41.1581,-1.91196,natural;sport;building,natural
Campillo de Aragón,Zaragoza,Campillo de Aragón,41.12648,-1.84393,natural;building,natural
Carenas,Zaragoza,Carenas,41.27755,-1.79754,natural;leisure;sport,natural
Cariñena,Zaragoza,Cariñena,41.338868,-1.224055,leisure;catering;sport,leisure
Caspe,Zaragoza,Caspe,41.236709,-0.043267,commercial;catering;service,commercial
Castejón de Alarba,Zaragoza,Castejón de Alarba,41.18365,-1.63612,natural,natural
Castejón de las Armas,Zaragoza,Castejón de las Armas,41.30976,-1.81084,natural;sport;service,natural
Castejón de Valdejasa,Zaragoza,Castejón de Valdejasa,41.98204,-0.99393,sport;natural;building,sport
Castiliscar,Zaragoza,Castiliscar,42.37662,-1.27326,leisure;natural;sport,leisure
Cervera de la Cañada,Zaragoza,Cervera de la Cañada,41.43301,-1.73568,commercial;natural;access_limited,commercial
Cerveruela,Zaragoza,Cerveruela,41.21567,-1.21525,natural;leisure,natural
Cetina,Zaragoza,Cetina,41.29208,-1.96281,building;service;natural,building
Chiprana,Zaragoza,Chiprana,41.26317,-0.12741,natural;tourism;accommodation,natural
Chodes,Zaragoza,Chodes,41.48696,-1.48012,natural;leisure;sport,natural
Cimballa,Zaragoza,Cimballa,41.10118,-1.77352,natural,natural
Cinco Olivas,Zaragoza,Cinco Olivas,41.33966,-0.37116,sport;leisure;natural,sport
Clarés de Ribota,Zaragoza,Clarés de Ribota,41.52957,-1.83773,natural;accommodation,natural
Codo,Zaragoza,Codo,41.334103,-0.701227,sport;natural;service,sport
Codos,Zaragoza,Codos,41.334103,-0.701227,sport;natural;service,sport
Contamina,Zaragoza,Contamina,41.30535,-1.91731,natural;leisure;accommodation,natural
Cosuenda,Zaragoza,Cosuenda,41.36558,-1.29867,natural;sport;tourism,natural
Cuarte de Huerva,Zaragoza,Cuarte de Huerva,41.594829,-0.93704,leisure;sport;commercial,leisure
Cubel,Zaragoza,Cubel,41.09604,-1.63729,natural;access_limited,natural
Cuerlas (Las),Zaragoza,Las Cuerlas,40.96007,-1.55062,natural;tourism;leisure,natural
Daroca,Zaragoza,Daroca,41.115382,-1.408495,sport;building;tourism,sport
Ejea de los Caballeros,Zaragoza,Ejea de los Caballeros,42.124336,-1.137523,access_limited;commercial;leisure,access_limited
Embid de Ariza,Zaragoza,Embid de Ariza,41.3783,-1.97373,natural;tourism,natural
Encinacorba,Zaragoza,Encinacorba,41.28516,-1.27516,natural;tourism;sport,natural
Épila,Zaragoza,Épila,41.600327,-1.281026,sport;building;leisure,sport
Erla,Zaragoza,Erla,42.11732,-0.95019,natural;sport;leisure,natural
Escatrón,Zaragoza,Escatrón,41.289154,-0.323158,sport;leisure;service,sport
Fabara,Zaragoza,Fabara,41.176387,0.169785,natural;leisure;entertainment,natural
Farlete,Zaragoza,Farlete,41.681257,-0.506569,sport;natural;building,sport
Fayón,Zaragoza,Fayón,41.23851,0.33302,building;natural;leisure,building
Fayos (Los),Zaragoza,Los Fayos,41.874324,-1.781838,natural;sport;access,natural
Figueruelas,Zaragoza,Figueruelas,41.751638,-1.177628,sport;natural;leisure,sport
Fombuena,Zaragoza,Fombuena,41.14442,-1.19266,natural,natural
Frago (El),Zaragoza,El Frago,42.281455,-0.936481,natural;sport,natural
Frasno (El),Zaragoza,El Frasno,41.414,-1.49577,natural;sport;service,natural
Fréscano,Zaragoza,Fréscano,41.88333,-1.45,leisure;natural;sport,leisure
Fuendejalón,Zaragoza,Fuendejalón,41.760968,-1.473297,natural;sport;leisure,natural
Fuendetodos,Zaragoza,Fuendetodos,41.34245,-0.95988,natural;sport;catering,natural
Fuentes de Ebro,Zaragoza,Fuentes de Ebro,41.51109,-0.628524,leisure;sport;catering,leisure
Fuentes de Jiloca,Zaragoza,Fuentes de Jiloca,41.22859,-1.53616,natural;sport;tourism,natural
Gallocanta,Zaragoza,Gallocanta,40.99624,-1.50774,natural;leisure;building,natural
Gallur,Zaragoza,Gallur,41.86781,-1.316688,service;catering;leisure,service
Gelsa,Zaragoza,Gelsa,41.413153,-0.452398,sport;leisure;natural,sport
Godojos,Zaragoza,Godojos,41.26838,-1.8641,natural;tourism;service,natural
Gotor,Zaragoza,Gotor,41.54583,-1.64915,sport;natural;tourism,sport
Grisel,Zaragoza,Grisel,41.87109,-1.72794,leisure;sport;accommodation,leisure
Grisén,Zaragoza,Grisén,41.745061,-1.164332,sport;leisure;natural,sport
Herrera de los Navarros,Zaragoza,Herrera de los Navarros,41.20895,-1.079075,natural;leisure;sport,natural
Ibdes,Zaragoza,Ibdes,41.21667,-1.83333,natural;sport;leisure,natural
Illueca,Zaragoza,Illueca,41.537629,-1.626886,sport;natural;service,sport
Isuerre,Zaragoza,Isuerre,42.48729,-1.054,natural;sport;accommodation,natural
Jaraba,Zaragoza,Jaraba,41.19083,-1.8844,natural;sport;accommodation,natural
Jarque de Moncayo,Zaragoza,Jarque de Moncayo,41.55613,-1.67563,sport;natural;commercial,sport
Jaulín,Zaragoza,Jaulín,41.45198,-0.99256,natural;sport;leisure,natural
Joyosa (La),Zaragoza,La Joyosa,41.737133,-1.070573,natural;service;sport,natural
Lagata,Zaragoza,Lagata,41.2397,-0.80487,leisure;sport;building,leisure
Langa del Castillo,Zaragoza,Langa del Castillo,41.212,-1.3985,natural;sport;service,natural
Layana,Zaragoza,Layana,42.29546,-1.24483,sport;building;natural,sport
Lécera,Zaragoza,Lécera,41.204148,-0.710697,sport;natural;service,sport
Lechón,Zaragoza,Lechón,41.08633,-1.28483,natural;leisure;building,natural
Leciñena,Zaragoza,Leciñena,41.798705,-0.613054,leisure;catering;building,leisure
Letux,Zaragoza,Letux,41.25512,-0.80269,sport;catering;leisure,sport
Litago,Zaragoza,Litago,41.81407,-1.75276,natural;sport;catering,natural
Lituénigo,Zaragoza,Lituénigo,41.83533,-1.76196,natural;sport;catering,natural
Lobera de Onsella,Zaragoza,Lobera de Onsella,42.47848,-1.02208,natural;sport;catering,natural
Longares,Zaragoza,Longares,41.4025,-1.168663,building;sport;leisure,building
Longás,Zaragoza,Longás,42.48092,-0.9342,natural,natural
Lucena de Jalón,Zaragoza,Lucena de Jalón,41.552077,-1.313152,sport;leisure;commercial,sport
Luceni,Zaragoza,Luceni,41.82771,-1.240689,natural;leisure;sport,natural
Luesia,Zaragoza,Luesia,42.36974,-1.02421,natural;sport;tourism,natural
Luesma,Zaragoza,Luesma,41.16583,-1.14575,natural,natural
Lumpiaque,Zaragoza,Lumpiaque,41.630529,-1.301773,sport;tourism;leisure,sport
Luna,Zaragoza,Luna,42.167053,-0.931778,natural;building;activity,natural
Maella,Zaragoza,Maella,41.122587,0.138381,natural;sport;tourism,natural
Magallón,Zaragoza,Magallón,41.83211,-1.461612,natural;sport;building,natural
Mainar,Zaragoza,Mainar,41.19276,-1.30292,natural;leisure;access_limited,natural
Malanquilla,Zaragoza,Malanquilla,41.56856,-1.87482,natural;man_made;accommodation,natural
Maleján,Zaragoza,Maleján,41.82762,-1.54906,leisure;tourism;natural,leisure
Mallén,Zaragoza,Mallén,41.89806,-1.418465,commercial;leisure;catering,commercial
Malón,Zaragoza,Malón,41.95235,-1.67199,sport;building;natural,sport
Maluenda,Zaragoza,Maluenda,41.288331,-1.615928,tourism;commercial;catering,tourism
Manchones,Zaragoza,Manchones,41.15,-1.46667,natural;leisure;tourism,natural
Mara,Zaragoza,Mara,41.2895,-1.51842,sport;natural;tourism,sport
María de Huerva,Zaragoza,María de Huerva,41.541209,-0.995829,sport;access_limited;building,sport
Marracos,Zaragoza,Marracos,42.08826,-0.77587,natural;sport,natural
Mediana de Aragón,Zaragoza,Mediana de Aragón,41.464709,-0.716886,sport;access_limited;tourism,sport
Mequinenza,Zaragoza,Mequinenza,41.372414,0.300742,sport;building;activity,sport
Mesones de Isuela,Zaragoza,Mesones de Isuela,41.55119,-1.53858,sport;natural;tourism,sport
Mezalocha,Zaragoza,Mezalocha,41.42581,-1.08276,natural;commercial;sport,natural
Mianos,Zaragoza,Mianos,42.58544,-0.95478,natural;accommodation;tourism,natural
Miedes de Aragón,Zaragoza,Miedes de Aragón,41.24791,-1.45187,natural,natural
Monegrillo,Zaragoza,Monegrillo,41.638246,-0.416555,commercial;catering;service,commercial
Moneva,Zaragoza,Moneva,41.12817,-0.83591,natural;sport;tourism,natural
Monreal de Ariza,Zaragoza,Monreal de Ariza,41.29165,-2.10492,sport;natural;tourism,sport
Monterde,Zaragoza,Monterde,41.17434,-1.73505,natural;sport,natural
Montón,Zaragoza,Montón,41.20667,-1.5155,natural;sport;building,natural
Morata de Jalón,Zaragoza,Morata de Jalón,41.474647,-1.478856,leisure;natural;sport,leisure
Morata de Jiloca,Zaragoza,Morata de Jiloca,41.24797,-1.58665,natural;catering;service,natural
Morés,Zaragoza,Morés,41.47326,-1.56491,natural;sport;leisure,natural
Moros,Zaragoza,Moros,41.39775,-1.82839,natural;access,natural
Moyuela,Zaragoza,Moyuela,41.130295,-0.924348,natural;building;leisure,natural
Mozota,Zaragoza,Mozota,41.4841,-1.06807,sport;commercial;building,sport
Muel,Zaragoza,Muel,41.465467,-1.09107,commercial;sport;catering,commercial
Muela (La),Zaragoza,La Muela,41.602056,-1.098342,natural;leisure;man_made,natural
Munébrega,Zaragoza,Munébrega,41.25203,-1.70557,natural;sport;catering,natural
Murero,Zaragoza,Murero,41.15967,-1.48275,natural;tourism;leisure,natural
Murillo de Gállego,Zaragoza,Murillo de Gállego,42.27374,-0.77664,natural;building;accommodation,natural
Navardún,Zaragoza,Navardún,42.51255,-1.14822,natural;sport;access,natural
Nigüella,Zaragoza,Nigüella,41.53621,-1.5245,sport;natural;tourism,sport
Nombrevilla,Zaragoza,Nombrevilla,41.1073,-1.35904,natural;building;catering,natural
Nonaspe,Zaragoza,Nonaspe,41.209003,0.248355,natural;sport;tourism,natural
Novallas,Zaragoza,Novallas,41.947155,-1.697515,sport;natural;leisure,sport
Novillas,Zaragoza,Novillas,41.93334,-1.39412,natural;catering;leisure,natural
Nuévalos,Zaragoza,Nuévalos,41.21185,-1.78954,natural;sport;commercial,natural
Nuez de Ebro,Zaragoza,Nuez de Ebro,41.58957,-0.66774,sport;commercial;natural,sport
Olvés,Zaragoza,Olvés,41.23965,-1.64647,natural,natural
Orcajo,Zaragoza,Orcajo,41.10975,-1.48933,natural;tourism;service,natural
Orera,Zaragoza,Orera,41.29842,-1.47849,natural;sport;tourism,natural
Orés,Zaragoza,Orés,42.27765,-1.0015,natural;accommodation,natural
Oseja,Zaragoza,Oseja,41.59564,-1.70026,natural;commercial;tourism,natural
Osera de Ebro,Zaragoza,Osera de Ebro,41.527573,-0.567161,natural;tourism;accommodation,natural
Paniza,Zaragoza,Paniza,41.283169,-1.211905,natural;sport;catering,natural
Paracuellos de Jiloca,Zaragoza,Paracuellos de Jiloca,41.31378,-1.64029,natural;building;sport,natural
